Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTB_M_R,Bareland,0,0,0,0,0,352,86,0,1252,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTB_M_R,Water,0,0,0,0,0,1047,0,0,1234,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTB_M_R,Built-up,0,0,0,0,0,106,8,0,104,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTB_M_R,Forest,0,0,0,0,0,449,36,0,831,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTB_M_R,Cropland,0,0,0,0,0,24,0,0,108,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTB_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Grassland,0,0,0,0,0,0,182,0,0,118,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Bareland,0,0,0,0,0,0,859,0,0,411,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Shrubland,0,0,0,0,0,0,78,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Wetland,0,0,0,0,0,0,1012,0,0,613,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Cropland,0,0,0,0,0,0,53,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Water,0,0,0,0,0,0,0,0,0,1021,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Forest,0,0,0,0,0,0,298,0,0,189,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTB_M_R,Built-up,0,0,0,0,0,0,106,0,0,32,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Grassland,0,423,116,84,476,73,8,290,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Bareland,252,950,0,453,535,381,110,528,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Built-up,210,305,66,0,186,107,9,213,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Forest,761,694,219,211,0,487,37,487,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Wetland,179,360,193,64,417,0,67,240,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Water,255,856,509,275,844,1129,0,642,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Shrubland,57,59,45,13,88,1,0,0,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Cropland,205,0,2,33,314,24,0,145,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTB_M_R,Permanent_ice_and_snow,5,35,1,0,15,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Grassland,0,440,24,359,220,198,184,0,0,0,0,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Shrubland,0,99,3,116,62,76,92,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Forest,0,388,26,570,0,254,471,0,0,0,0,5
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Bareland,0,152,0,413,156,404,670,0,0,0,0,26
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Built-up,0,43,16,0,26,6,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Wetland,0,63,94,345,437,0,834,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Water,0,71,381,269,71,498,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Cropland,0,0,1,102,48,10,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTB_M_R,Permanent_ice_and_snow,0,1,2,12,1,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Shrubland,44,62,102,0,191,126,105,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Forest,144,198,147,0,0,167,135,0,0,0,0,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Wetland,54,59,343,0,745,0,619,0,0,0,0,45
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Cropland,34,0,101,0,71,28,5,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Built-up,17,83,124,0,225,31,48,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Water,33,11,551,0,248,547,0,0,0,0,0,58
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Bareland,8,20,0,0,180,305,378,0,0,0,0,76
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTB_M_R,Grassland,0,181,252,0,364,286,183,0,0,0,0,41
