Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNH_M_R,Forest,328,0,95,24,0,428,184,1144,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNH_M_R,Non_Water,1,0,0,0,0,10,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNH_M_R,Cropland,506,0,173,26,104,185,39,464,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNH_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNH_M_R,Permanent_ice_and_snow,1,0,0,0,0,3,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Wetland,0,0,0,0,0,21,0,0,1754,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Shrubland,0,0,0,0,0,0,0,0,458,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Grassland,0,0,0,0,0,2,53,0,338,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Forest,0,0,0,0,0,83,241,0,1062,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Water,0,0,0,0,0,0,427,0,852,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Cropland,0,0,0,0,0,1,16,0,217,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Bareland,0,0,0,0,0,3,37,0,158,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Built-up,0,0,0,0,0,0,1,0,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Non_Wetland,1,0,7,0,3,5,20,13,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Grassland,0,10,116,9,13,55,55,274,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Wetland,83,0,427,5,175,495,0,790,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Forest,204,18,330,18,0,272,275,1017,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Bareland,47,2,0,5,0,68,3,79,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Non_Water,0,0,3,0,0,7,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Water,13,0,248,23,223,0,242,572,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Shrubland,53,3,100,9,17,57,59,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Cropland,345,0,395,57,19,74,30,392,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Built-up,69,0,127,0,12,2,1,136,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Lichens_and_Mosses,1,0,3,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,Permanent_ice_and_snow,0,0,6,0,0,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Shrubland,0,0,0,0,0,123,0,0,0,62,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Grassland,0,0,0,0,0,96,0,0,0,53,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Water,0,0,0,0,0,0,0,0,0,596,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Wetland,0,0,0,0,0,669,0,0,0,363,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Bareland,0,0,0,0,0,96,0,0,0,78,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Forest,0,0,0,0,0,348,0,0,0,266,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Cropland,0,0,0,0,0,88,0,0,0,67,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Built-up,0,0,0,0,0,15,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Grassland,0,413,30,46,309,2,53,287,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Wetland,25,368,34,3,459,21,0,406,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Bareland,2,323,0,34,160,3,37,191,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Forest,97,452,62,97,0,83,241,456,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Cropland,51,0,11,86,246,1,16,249,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Built-up,5,147,9,0,62,0,1,89,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Water,30,529,157,28,486,0,427,554,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Shrubland,18,87,16,19,72,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,Permanent_ice_and_snow,0,13,1,0,1,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Grassland,0,353,0,62,90,25,130,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Forest,0,240,3,156,0,326,470,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Shrubland,0,135,0,79,88,59,161,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Wetland,0,25,6,0,35,72,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Bareland,0,152,0,69,32,21,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Water,0,68,49,10,35,0,506,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Built-up,0,10,0,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Cropland,0,0,0,112,85,5,55,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,Permanent_ice_and_snow,0,2,2,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Wetland,226,71,224,0,472,299,0,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Forest,105,106,67,0,0,138,76,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Shrubland,116,87,115,0,248,101,77,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Water,59,24,196,0,312,0,133,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Bareland,3,34,0,0,16,17,1,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Cropland,97,0,120,0,116,36,30,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Built-up,4,51,11,0,51,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,Grassland,0,79,99,0,97,25,25,0,0,0,0,6
