Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVP_M_R,Lichens_and_Mosses,3,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVP_M_R,Permanent_ice_and_snow,2,0,9,0,3,1,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Shrubland,0,0,0,0,0,0,0,0,211,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Grassland,0,0,0,0,19,0,13,0,234,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Water,0,0,0,0,0,0,327,0,319,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Cropland,0,0,0,0,1,0,9,0,86,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Bareland,0,0,0,0,31,0,18,0,33,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Forest,0,0,0,0,26,0,68,0,141,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Wetland,0,0,0,0,13,0,0,0,397,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Built-up,0,0,0,0,3,0,6,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Grassland,0,0,0,0,90,0,0,0,0,148,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Water,0,0,0,0,0,0,0,0,0,955,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Shrubland,0,0,0,0,73,0,0,0,0,67,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Bareland,0,0,0,0,125,0,0,0,0,92,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Cropland,0,0,0,0,80,0,0,0,0,58,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Wetland,0,0,0,0,98,0,0,0,0,76,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Built-up,0,0,0,0,9,0,0,0,0,11,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVP_M_R,Forest,0,0,0,0,79,0,0,0,0,109,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Grassland,0,499,89,63,19,288,13,284,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Bareland,9,372,0,238,31,114,18,267,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Water,99,660,309,94,0,332,327,471,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Forest,212,446,67,61,26,0,68,245,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Cropland,57,0,30,65,1,240,9,249,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Built-up,38,226,13,0,3,75,6,102,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Shrubland,31,85,38,12,0,64,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Wetland,32,149,36,0,13,74,0,30,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVP_M_R,Permanent_ice_and_snow,0,15,0,2,0,1,0,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Grassland,0,345,1,131,154,222,32,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Shrubland,0,128,0,82,82,103,32,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Bareland,0,127,0,226,82,23,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Built-up,0,35,8,0,6,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Forest,0,167,0,159,125,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Wetland,0,9,1,4,93,39,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Cropland,0,0,1,102,39,86,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Water,0,74,22,43,0,58,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVP_M_R,Permanent_ice_and_snow,0,0,0,5,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Shrubland,86,114,75,0,96,170,89,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Bareland,6,42,0,0,117,24,7,0,0,0,0,25
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Forest,75,77,30,0,14,0,30,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Built-up,7,57,89,0,20,63,7,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Water,42,59,72,0,0,100,168,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Cropland,75,0,121,0,53,100,36,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Wetland,18,25,7,0,44,59,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVP_M_R,Grassland,0,153,111,0,145,197,140,0,0,0,0,18
