Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Bareland,84,0,0,11,3,0,34,35,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Built-up,261,1,206,0,14,2,19,99,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Non_Water,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Shrubland,118,0,72,13,22,9,28,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Cropland,609,0,335,183,112,8,47,334,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Wetland,121,0,58,2,47,0,69,216,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Permanent_ice_and_snow,17,0,7,0,2,0,1,23,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Grassland,0,0,0,0,0,0,313,0,0,120,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Water,0,0,0,0,0,0,0,0,0,806,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Shrubland,0,0,0,0,0,0,103,0,0,47,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Bareland,0,0,0,0,0,0,30,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Cropland,0,0,0,0,0,0,60,0,0,26,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Wetland,0,0,0,0,0,0,207,0,0,89,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Built-up,0,0,0,0,0,0,7,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,Forest,0,0,0,0,0,0,690,0,0,347,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Grassland,0,688,142,193,424,75,25,631,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Bareland,3,209,0,110,55,0,1,129,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Built-up,58,234,8,0,97,2,2,221,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Forest,350,806,157,237,0,326,98,929,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Water,84,634,226,97,549,503,0,752,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Shrubland,23,74,8,10,49,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Cropland,103,0,10,116,220,2,4,318,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Wetland,5,90,8,3,47,0,7,81,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,Permanent_ice_and_snow,2,37,0,0,12,0,0,14,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Grassland,0,665,5,221,437,146,177,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Built-up,0,88,14,0,40,25,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Shrubland,0,109,1,48,155,91,88,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Forest,0,560,0,266,0,459,685,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Bareland,0,74,0,73,21,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Wetland,0,35,0,4,52,0,111,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Water,0,172,11,16,214,137,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Cropland,0,0,2,129,135,9,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,Permanent_ice_and_snow,0,1,1,0,24,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Built-up,73,226,47,0,339,4,88,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Forest,140,247,58,0,0,51,314,0,0,0,0,117
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Shrubland,74,92,65,0,289,84,161,0,0,0,0,49
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Cropland,64,0,30,0,197,47,93,0,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Bareland,15,61,0,0,68,23,44,0,0,0,0,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Water,63,45,33,0,867,88,0,0,0,0,0,17
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Wetland,20,19,11,0,293,0,95,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,Grassland,0,249,105,0,476,152,286,0,0,0,0,84
