Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPN_M_R,Shrubland,0,0,0,0,0,0,97,0,0,62,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPN_M_R,Wetland,0,0,0,0,0,0,254,0,0,247,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPN_M_R,Cropland,0,0,0,0,0,0,24,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPN_M_R,Built-up,0,0,0,0,0,0,8,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Grassland,0,206,21,63,264,42,1,269,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Bareland,23,139,0,90,92,25,3,167,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Forest,265,383,56,127,0,314,59,477,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Built-up,39,114,1,0,82,1,2,148,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Water,32,215,76,57,259,542,0,390,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Cropland,153,0,10,122,318,8,0,387,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Wetland,9,30,7,0,82,0,8,38,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Shrubland,33,58,20,38,71,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPN_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Grassland,0,433,0,104,139,2,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Forest,0,514,0,210,0,52,211,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Shrubland,0,176,1,114,125,10,91,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Built-up,0,53,2,0,12,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Bareland,0,146,0,104,60,0,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Water,0,42,29,23,99,61,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Wetland,0,57,2,16,94,0,151,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPN_M_R,Cropland,0,0,4,95,55,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Forest,165,176,92,0,0,39,50,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Shrubland,84,133,83,0,202,54,67,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Cropland,110,0,114,0,93,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Wetland,124,34,20,0,231,0,98,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Bareland,2,43,0,0,24,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Water,46,10,114,0,326,109,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Built-up,6,131,19,0,108,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPN_M_R,Grassland,0,147,90,0,124,15,13,0,0,0,0,2
