Dataset,MajorityClass,Forest,Wetland,Built-up,Water,Bareland,Grassland,Shrubland,Non_Wetland,Non_Water,Cropland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Grassland,158,221,186,82,7,0,0,0,0,78,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Bareland,7,40,95,35,0,0,0,0,0,5,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Wetland,321,0,249,334,95,0,0,0,0,42,0,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Forest,0,249,230,204,1,0,0,0,0,32,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Water,162,457,109,0,121,0,0,0,0,11,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Built-up,2,2,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Cropland,1,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Permanent_ice_and_snow,0,2,11,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,Shrubland,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,Wetland,749,0,0,329,121,411,0,0,0,140,0,241
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,Forest,0,4,0,8,14,40,0,0,0,60,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,Bareland,31,2,0,9,0,9,0,0,0,10,0,77
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,Water,484,123,0,0,145,165,0,0,0,47,0,89
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,Built-up,69,0,0,4,10,6,0,0,0,17,0,22
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,Grassland,273,27,0,26,19,0,0,0,0,82,0,38
AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,Shrubland,4,0,0,0,0,0,0,0,0,0,0,0
