Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUK_M_R,Shrubland,129,0,73,25,14,27,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUK_M_R,Cropland,492,0,189,117,47,30,5,239,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUK_M_R,Wetland,197,0,33,8,19,57,0,119,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUK_M_R,Permanent_ice_and_snow,6,0,8,0,3,6,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Grassland,0,0,0,0,0,11,92,0,311,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Shrubland,0,0,0,0,0,0,0,0,109,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Bareland,0,0,0,0,0,14,68,0,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Cropland,0,0,0,0,0,0,6,0,43,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Water,0,0,0,0,0,0,573,0,298,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Forest,0,0,0,0,0,66,274,0,329,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Wetland,0,0,0,0,0,0,0,0,190,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,Built-up,0,0,0,0,0,3,25,0,26,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Grassland,0,0,0,0,0,443,0,0,0,155,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Shrubland,0,0,0,0,0,125,0,0,0,58,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Bareland,0,0,0,0,0,203,0,0,0,128,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Water,0,0,0,0,0,0,0,0,0,837,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Cropland,0,0,0,0,0,118,0,0,0,19,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Wetland,0,0,0,0,0,191,0,0,0,125,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Built-up,0,0,0,0,0,28,0,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,Forest,0,0,0,0,0,388,0,0,0,327,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Grassland,0,547,92,179,388,11,92,475,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Bareland,1,283,0,163,93,14,68,221,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Built-up,50,181,18,0,112,3,25,228,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Forest,314,592,99,239,0,66,274,604,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Water,120,580,193,123,489,0,573,724,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Shrubland,6,48,9,17,47,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Cropland,49,0,2,82,142,0,6,186,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Wetland,9,37,0,7,47,0,0,44,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,Permanent_ice_and_snow,0,8,1,3,4,0,0,12,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Grassland,0,459,3,235,373,268,96,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Shrubland,0,78,0,68,111,68,25,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Bareland,0,33,0,77,40,65,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Built-up,0,28,4,0,22,18,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Forest,0,305,0,314,0,471,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Wetland,0,15,0,23,41,132,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Water,0,38,38,58,69,0,40,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Cropland,0,0,1,56,51,10,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,Permanent_ice_and_snow,0,0,0,0,1,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Forest,124,179,62,0,0,222,76,0,0,0,0,68
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Shrubland,50,98,62,0,217,96,65,0,0,0,0,25
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Wetland,22,22,14,0,128,83,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Built-up,36,178,47,0,271,81,12,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Water,28,28,162,0,374,0,159,0,0,0,0,34
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Cropland,16,0,27,0,85,17,13,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Bareland,1,37,0,0,28,26,3,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,Grassland,0,223,138,0,408,195,174,0,0,0,0,46
