Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Forest,832,157,638,206,0,850,158,1213,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Water,634,0,637,26,756,988,0,430,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Non_Water,0,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Bareland,198,34,0,19,42,104,64,103,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Shrubland,123,16,75,30,51,83,10,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Cropland,590,0,368,148,211,112,6,297,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Lichens_and_Mosses,0,0,0,0,3,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Permanent_ice_and_snow,0,0,32,0,0,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Grassland,0,0,0,0,0,0,542,0,0,139,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Bareland,0,0,0,0,0,0,389,0,0,239,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Water,0,0,0,0,0,0,0,0,0,809,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Shrubland,0,0,0,0,0,0,86,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Forest,0,0,0,0,0,0,682,0,0,310,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Wetland,0,0,0,0,0,0,999,0,0,539,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Cropland,0,0,0,0,0,0,283,0,0,54,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Built-up,0,0,0,0,0,0,40,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Grassland,0,422,220,112,631,111,10,491,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Wetland,248,199,266,19,590,0,84,305,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Built-up,135,176,39,0,155,13,3,192,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Water,308,509,353,112,692,775,0,560,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Forest,924,662,460,224,0,393,128,732,0,0,40,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Cropland,300,0,64,78,446,52,3,361,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Bareland,125,473,0,149,237,123,21,193,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Shrubland,50,46,39,22,59,0,0,0,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQR_M_R,Permanent_ice_and_snow,1,27,2,4,7,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Grassland,0,772,26,310,273,281,179,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Forest,0,584,32,550,0,591,556,0,0,0,0,4
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Shrubland,0,114,1,103,83,65,56,0,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Bareland,0,151,0,102,83,32,111,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Built-up,0,45,2,0,22,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Water,0,97,185,38,94,374,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Wetland,0,133,35,98,189,0,466,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Cropland,0,0,5,73,81,3,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQR_M_R,Permanent_ice_and_snow,0,0,0,6,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Wetland,292,122,224,0,728,0,600,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Forest,291,283,229,0,0,188,270,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Shrubland,74,61,69,0,219,57,55,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Cropland,126,0,236,0,117,19,9,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Water,107,57,325,0,421,279,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Bareland,2,36,0,0,84,16,36,0,0,0,0,20
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Built-up,3,55,37,0,182,1,11,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQR_M_R,Grassland,0,334,281,0,486,192,238,0,0,0,0,22
