Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Forest,30,35,14,14,7,0,9,0,39,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Grassland,0,11,3,3,2,9,1,0,9,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Wetland,3,4,1,0,0,1,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQC_M_R,Forest,0,0,0,0,7,0,9,0,0,0,9,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQC_M_R,Cropland,0,0,0,0,6,0,4,0,0,0,6,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQC_M_R,Grassland,0,0,0,0,2,0,1,0,0,0,5,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQC_M_R,Wetland,0,0,0,0,0,0,0,0,0,0,10,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQC_M_R,Bareland,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQC_M_R,Water,0,0,0,0,0,0,19,0,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQC_M_R,Water,0,77,0,1,0,6,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQC_M_R,Grassland,0,32,0,4,2,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQC_M_R,Wetland,0,11,0,0,2,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQC_M_R,Bareland,0,45,0,8,16,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQC_M_R,Built-up,0,2,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQC_M_R,Forest,0,37,0,21,25,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQC_M_R,Cropland,0,0,0,15,2,17,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQC_M_R,Cropland,13,0,14,0,10,18,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQC_M_R,Water,5,3,4,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQC_M_R,Forest,8,9,9,0,11,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQC_M_R,Bareland,1,1,0,0,3,2,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQC_M_R,Grassland,0,5,6,0,5,5,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQC_M_R,Wetland,0,3,0,0,6,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQC_M_R,Built-up,0,2,2,0,2,3,0,0,0,0,0,0
