Dataset,MajorityClass,Grassland,Forest,Wetland,Cropland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYB_M_R,Forest,85,0,360,1167,113,347,214,922,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYB_M_R,Cropland,1,153,1,0,1,134,8,303,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYB_M_R,Built-up,0,50,0,250,3,0,18,127,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYB_M_R,Water,21,465,428,787,137,183,0,483,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYB_M_R,Shrubland,2,12,0,27,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Grassland,0,202,31,597,7,128,78,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Bareland,0,32,10,121,0,106,66,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Forest,0,0,201,590,0,423,667,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Shrubland,0,55,4,93,0,42,22,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Wetland,0,132,0,116,6,11,130,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Water,0,207,141,295,24,60,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Built-up,0,19,1,72,9,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYB_M_R,Cropland,0,67,2,0,5,125,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Wetland,168,534,0,9,28,0,160,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Forest,153,0,28,113,67,0,110,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Shrubland,52,163,8,33,19,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Cropland,124,225,12,0,116,0,46,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Water,118,965,115,23,133,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Bareland,4,57,3,23,0,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Built-up,32,188,0,118,78,0,26,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYB_M_R,Grassland,0,230,33,89,100,0,83,0,0,0,0,2
