Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Wetland,0,0,0,0,0,85,0,0,19,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Bareland,0,0,0,0,0,60,0,0,20,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Built-up,0,0,0,0,0,6,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Water,0,0,0,0,0,0,0,0,68,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Forest,0,0,0,0,0,59,0,0,18,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Permanent_ice_and_snow,0,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Water,39,20,45,21,16,0,53,0,0,110,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Cropland,2,0,0,1,0,0,3,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Wetland,20,9,0,10,6,11,26,0,0,53,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Bareland,22,29,18,0,26,9,27,0,0,66,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Built-up,3,4,2,3,0,0,4,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Forest,39,26,19,26,14,13,0,0,0,81,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Grassland,0,3,6,2,1,1,14,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNM_M_R,Permanent_ice_and_snow,6,2,0,8,3,0,5,0,0,23,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Grassland,0,5,23,2,8,8,12,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Water,0,0,87,34,23,0,21,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Bareland,0,1,37,0,27,24,15,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Forest,0,3,48,9,34,46,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Wetland,0,0,0,7,10,35,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Built-up,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Cropland,0,0,0,1,1,2,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNM_M_R,Permanent_ice_and_snow,0,0,7,2,4,4,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNM_M_R,Wetland,8,0,0,20,0,24,34,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNM_M_R,Water,4,1,27,41,0,0,52,0,0,0,32
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNM_M_R,Forest,8,6,6,13,0,15,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNM_M_R,Grassland,0,3,3,7,0,5,10,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNM_M_R,Bareland,0,0,1,0,0,11,5,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNM_M_R,Built-up,0,0,0,3,0,1,4,0,0,0,0
