Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXM_M_R
9582,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9583,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9584,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9585,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9586,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9587,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9588,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
9589,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9590,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9591,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9592,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
9593,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
9594,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
9595,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9596,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
9597,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9598,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9599,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
9600,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9601,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
9602,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
9603,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
9604,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9605,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
9606,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9607,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9608,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9609,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9610,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
9611,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
9612,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9613,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
9614,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9615,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
9616,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9617,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9618,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9619,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9620,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9621,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9622,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
9623,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9624,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9625,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9626,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9627,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9628,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9629,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9630,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9631,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
9632,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
9633,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9634,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9635,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
9636,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
9637,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
9638,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
9639,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
9640,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
9641,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
9642,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
9643,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
9644,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
9645,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9646,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
9647,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
9648,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
9649,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9650,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
9651,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9652,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
9653,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
9654,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9655,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
9656,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9657,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9658,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
9659,Water,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9660,Water,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
9661,Water,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
9662,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
9663,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9664,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
9665,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9666,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
9667,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
9668,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9669,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9670,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9671,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9672,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9673,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
9674,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
9675,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
9676,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9677,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
9678,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
9679,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
9680,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9681,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9682,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9683,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9684,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9685,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
9686,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9687,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
9688,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9689,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Water
9690,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9691,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9692,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
9693,Water,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
9694,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
9695,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
9696,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
9697,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
9698,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
9699,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9700,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
9701,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
9702,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
9703,Water,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
9704,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9705,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9706,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9707,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9708,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9709,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9710,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
9711,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9712,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9713,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9714,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9715,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9716,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9717,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9718,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
9719,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9720,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9721,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9722,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9723,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9724,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9725,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9726,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9727,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
9728,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9729,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9730,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9731,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9732,Water,Cropland,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
9733,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9734,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9735,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
9736,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
9737,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9738,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
9739,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9740,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9741,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9742,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9743,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9744,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
9745,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9746,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9747,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9748,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
9749,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
9750,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
9751,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9752,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
9753,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9754,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9755,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9756,Water,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9757,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9758,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9759,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9760,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9761,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
9762,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
9763,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9764,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
9765,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9766,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
9767,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9768,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9769,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9770,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9771,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
9772,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9773,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9774,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9775,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9776,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
9777,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9778,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9779,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9780,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9781,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9782,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9783,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9784,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9785,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9786,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9787,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9788,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9789,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
9790,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9791,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9792,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9793,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9794,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9795,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9796,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9797,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
9798,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
9799,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
9800,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
9801,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
9802,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
9803,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
9804,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
9805,Water,Cropland,Water,NULL,Water,NULL,Water,Grassland
9806,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9807,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9808,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9809,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9810,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9811,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9812,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9813,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9814,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
9815,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9816,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9817,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9818,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9819,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9820,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9821,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9822,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9823,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9824,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9825,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9826,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9827,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9828,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9829,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9830,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9831,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9832,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9833,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9834,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Wetland
9835,Water,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9836,Water,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9837,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
9838,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9839,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9840,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
9841,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9842,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
9843,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9844,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9845,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
9846,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9847,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9848,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9849,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
9850,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9851,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9852,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
9853,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9854,Water,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Wetland
9855,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
9856,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9857,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
9858,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9859,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
9860,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9861,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
9862,Water,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Water
9863,Water,Wetland,NULL,Water,Non_Wetland,NULL,Bareland,Forest
9864,Water,Wetland,NULL,Water,Non_Wetland,Water,Grassland,Wetland
9865,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
9866,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
9867,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9868,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
9869,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9870,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
9871,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9872,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
9873,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
9874,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9875,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
9876,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
9877,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
9878,Water,Wetland,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
9879,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
9880,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
9881,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
9882,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9883,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
9884,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
9885,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9886,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Water
9887,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
9888,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9889,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
9890,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
9891,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
9892,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
9893,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
9894,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
9895,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
9896,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
9897,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
9898,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
9899,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
9900,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
9901,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9902,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
9903,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
9904,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
9905,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
9906,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
9907,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
9908,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
9909,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
9910,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
9911,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
9912,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
9913,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
9914,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
9915,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
9916,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
9917,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
9918,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
9919,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
9920,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
