Dataset,MajorityClass,Grassland,Cropland,Built-up,Forest,Wetland,Bareland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Wetland,0,0,0,0,0,0,144,0,0,173,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Forest,0,0,0,0,0,0,226,0,0,166,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Built-up,0,0,0,0,0,0,40,0,0,29,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Grassland,0,272,86,113,15,45,6,252,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Wetland,2,108,22,110,0,34,6,195,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Bareland,0,196,178,41,19,0,21,158,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Built-up,0,72,0,25,3,15,1,68,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Forest,56,382,178,0,112,141,53,430,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Cropland,9,0,91,78,10,33,6,223,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Water,37,438,210,252,191,269,0,389,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Shrubland,0,6,5,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKR_M_R,Permanent_ice_and_snow,0,7,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Wetland,85,84,0,262,0,7,175,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Built-up,55,113,0,107,3,54,78,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Water,41,118,0,347,110,83,0,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Forest,100,116,0,0,38,28,125,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Shrubland,22,43,0,80,4,1,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Cropland,80,0,0,103,12,38,50,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Bareland,10,61,0,84,12,0,80,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKR_M_R,Grassland,0,69,0,98,14,7,27,0,0,0,0,0
