Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Bareland,0,7,0,0,21,24,9,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Cropland,0,0,3,3,14,1,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,Wetland,46,25,0,20,0,44,58,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,Built-up,9,9,1,17,0,11,11,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,Water,24,3,13,32,0,0,65,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,Forest,15,14,8,16,0,19,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,Cropland,1,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,Grassland,0,3,4,7,0,4,6,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,Bareland,0,3,0,0,0,5,1,0,0,0,0
