Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Shrubland,38,106,28,19,0,95,0,0,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Cropland,93,0,35,132,2,308,81,393,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Wetland,32,207,10,1,0,208,0,130,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Permanent_ice_and_snow,0,15,0,3,0,2,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Grassland,0,576,1,215,156,215,100,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Bareland,0,103,0,203,65,57,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Shrubland,0,231,1,123,134,118,105,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Forest,0,356,0,209,258,0,389,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Built-up,0,39,8,0,15,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Water,0,286,16,66,0,82,221,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Wetland,0,196,0,31,233,73,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Cropland,0,0,3,160,70,105,19,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,Permanent_ice_and_snow,0,0,0,1,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Shrubland,132,188,79,0,147,311,166,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Forest,141,133,22,0,52,0,76,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Water,182,178,120,0,0,457,327,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Built-up,6,160,106,0,37,155,13,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Cropland,94,0,75,0,68,258,97,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Wetland,135,140,18,0,110,297,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Grassland,0,277,136,0,144,300,154,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,Bareland,0,100,0,0,35,44,7,0,0,0,0,18
