Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Bareland,0,0,0,0,0,247,0,0,0,275,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Water,0,0,0,0,0,0,0,0,0,843,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Grassland,0,0,0,0,0,447,0,0,0,225,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Shrubland,0,0,0,0,0,156,0,0,0,59,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Built-up,0,0,0,0,0,17,0,0,0,17,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Cropland,0,0,0,0,0,408,0,0,0,226,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Wetland,0,0,0,0,0,981,0,0,0,487,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Forest,0,0,0,0,0,180,0,0,0,123,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRK_M_R,Permanent_ice_and_snow,0,0,0,0,0,4,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Grassland,0,627,39,147,315,10,140,439,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Bareland,31,573,0,222,87,29,108,306,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Built-up,27,160,21,0,24,0,0,92,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Forest,141,387,21,99,0,7,148,335,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Cropland,126,0,19,123,187,2,86,342,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Water,21,848,81,154,251,0,630,570,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Shrubland,24,63,6,17,55,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Wetland,38,288,19,16,167,7,0,180,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRK_M_R,Permanent_ice_and_snow,2,24,1,15,5,0,0,15,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Grassland,0,634,26,62,128,67,460,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Shrubland,0,145,1,39,133,47,142,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Bareland,0,127,0,76,115,93,26,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Built-up,0,24,3,0,18,3,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Forest,0,230,4,62,0,39,226,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Water,0,314,123,3,54,0,501,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Wetland,0,310,22,3,69,118,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Cropland,0,0,15,80,84,11,197,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRK_M_R,Permanent_ice_and_snow,0,0,1,2,6,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Shrubland,125,101,96,0,211,50,69,0,0,0,0,43
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Cropland,253,0,255,0,212,42,122,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Water,367,74,432,0,182,0,320,0,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Forest,47,24,16,0,0,13,21,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Bareland,13,39,0,0,36,17,1,0,0,0,0,62
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Built-up,3,67,45,0,74,0,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Wetland,377,90,95,0,322,156,0,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRK_M_R,Grassland,0,137,136,0,163,37,50,0,0,0,0,3
