Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PLQ_M_R,Forest,0,22,40,1,38,21,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PLQ_M_R,Wetland,0,3,0,13,14,35,38,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PLQ_M_R,Cropland,0,0,9,1,30,2,14,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PLQ_M_R,Cropland,15,0,2,9,0,5,10,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PLQ_M_R,Wetland,36,31,0,22,0,40,50,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PLQ_M_R,Bareland,1,6,0,0,0,5,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PLQ_M_R,Built-up,7,14,0,17,0,4,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PLQ_M_R,Water,13,15,26,31,0,0,42,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PLQ_M_R,Forest,19,16,15,6,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20PLQ_M_R,Grassland,0,10,5,10,0,8,11,0,0,0,1
