Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Non_Water,1,0,1,0,0,4,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Wetland,235,0,445,142,470,1372,0,923,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Lichens_and_Mosses,1,0,0,2,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,Permanent_ice_and_snow,6,0,8,3,2,8,0,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Non_Wetland,6,1,3,0,4,1,1,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Grassland,0,135,143,54,124,93,0,411,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Bareland,438,153,0,159,140,531,6,533,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Built-up,257,144,407,0,121,118,0,274,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Forest,376,358,534,117,0,145,14,1236,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Water,943,484,808,140,533,0,41,1136,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Non_Water,0,0,1,0,0,4,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Shrubland,114,33,58,21,43,29,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Cropland,847,0,433,187,239,137,1,654,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Wetland,753,291,481,16,585,680,0,1241,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Lichens_and_Mosses,0,0,1,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,Permanent_ice_and_snow,3,9,26,0,7,8,0,15,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Shrubland,0,0,0,0,0,0,0,0,371,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Grassland,0,0,0,0,0,16,144,0,605,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Forest,0,0,0,0,0,44,542,0,820,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Water,0,0,0,0,0,0,1248,0,1915,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Built-up,0,0,0,0,0,6,106,0,155,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Cropland,0,0,0,0,0,11,110,0,700,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Bareland,0,0,0,0,0,43,374,0,748,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Wetland,0,0,0,0,0,32,0,0,2068,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Grassland,0,0,0,0,0,323,0,0,0,195,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Bareland,0,0,0,0,0,892,0,0,0,469,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Water,0,0,0,0,0,0,0,0,0,1419,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Shrubland,0,0,0,0,0,117,0,0,0,60,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Built-up,0,0,0,0,0,183,0,0,0,86,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Cropland,0,0,0,0,0,416,0,0,0,165,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Wetland,0,0,0,0,0,1265,0,0,0,705,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Forest,0,0,0,0,0,316,0,0,0,268,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,12,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Grassland,0,786,151,171,535,16,144,476,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Bareland,62,1318,0,642,338,56,385,552,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Built-up,66,489,98,0,180,7,111,269,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Forest,234,1100,218,284,0,44,546,551,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Cropland,126,0,96,204,506,11,110,432,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Water,100,1673,630,688,752,0,1269,1121,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Shrubland,10,102,33,23,90,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Wetland,23,576,159,137,341,32,0,379,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,Permanent_ice_and_snow,2,56,6,7,19,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Grassland,0,715,15,216,168,258,245,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Built-up,0,109,37,0,19,65,22,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Water,0,409,361,298,41,0,713,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Shrubland,0,173,10,100,86,133,87,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Bareland,0,454,0,422,173,550,236,0,0,0,0,2
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Forest,0,557,7,569,0,556,358,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Wetland,0,377,57,276,194,921,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Cropland,0,0,18,229,143,232,138,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,Permanent_ice_and_snow,0,3,0,11,6,5,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Forest,160,111,164,0,0,93,202,0,0,0,0,35
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Shrubland,91,87,139,0,252,104,173,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Cropland,227,0,337,0,381,224,297,0,0,0,0,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Bareland,8,49,0,0,142,199,166,0,0,0,0,117
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Water,111,182,658,0,349,0,875,0,0,0,0,111
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Built-up,25,136,282,0,300,137,67,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Wetland,141,128,300,0,624,488,0,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,Grassland,0,152,269,0,269,165,237,0,0,0,0,21
