Dataset,MajorityClass,Forest,Wetland,Built-up,Bareland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Cropland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Grassland,4,154,24,87,26,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Bareland,0,14,0,0,21,15,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Water,63,532,33,58,0,282,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Shrubland,0,8,1,8,2,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Wetland,13,0,6,36,276,227,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Cropland,0,9,5,30,7,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Built-up,2,52,0,68,37,91,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPU_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Grassland,0,0,0,0,130,0,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Wetland,0,0,0,0,598,0,0,0,196,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Shrubland,0,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Cropland,0,0,0,0,1,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Built-up,0,0,0,0,42,0,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Water,0,0,0,0,0,0,0,0,259,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Forest,0,0,0,0,426,0,0,0,146,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPU_M_R,Bareland,0,0,0,0,28,0,0,0,8,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPU_M_R,Forest,0,276,178,225,91,228,233,0,0,191,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPU_M_R,Grassland,103,49,74,68,4,0,88,0,0,101,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPU_M_R,Wetland,55,0,37,76,34,72,66,0,0,18,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPU_M_R,Bareland,11,18,21,0,3,4,12,0,0,21,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPU_M_R,Built-up,36,17,0,8,1,15,42,0,0,51,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPU_M_R,Water,158,400,104,207,0,198,139,0,0,38,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPU_M_R,Cropland,10,0,2,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPU_M_R,Grassland,94,24,138,1,50,0,0,0,0,58,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPU_M_R,Forest,0,140,288,1,348,0,0,0,0,56,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPU_M_R,Wetland,212,0,99,24,176,0,0,0,0,14,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPU_M_R,Bareland,0,0,39,0,7,0,0,0,0,3,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPU_M_R,Built-up,3,0,0,0,0,0,0,0,0,13,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPU_M_R,Water,205,185,62,68,0,0,0,0,0,4,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPU_M_R,Cropland,0,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPU_M_R,Wetland,613,0,0,32,149,107,0,0,0,71,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPU_M_R,Forest,0,0,0,6,18,33,0,0,0,31,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPU_M_R,Built-up,67,0,0,2,3,16,0,0,0,2,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPU_M_R,Water,693,36,0,91,0,54,0,0,0,28,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPU_M_R,Bareland,20,0,0,0,2,2,0,0,0,3,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPU_M_R,Cropland,1,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPU_M_R,Grassland,201,4,0,4,21,0,0,0,0,32,0,3
