Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Grassland,0,70,139,13,100,140,29,150,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Non_Wetland,6,0,0,0,1,16,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Water,519,34,924,39,418,439,0,476,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Forest,724,190,873,49,0,754,203,821,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Non_Water,0,0,1,0,0,0,4,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Shrubland,91,18,100,13,47,56,31,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Wetland,75,0,48,1,21,0,24,41,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Built-up,221,22,328,0,79,70,8,153,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Cropland,649,0,570,198,257,295,41,430,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Bareland,69,6,0,19,33,3,11,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Grassland,0,0,0,0,0,32,31,0,320,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Wetland,0,0,0,0,0,0,6,0,248,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Water,0,0,0,0,0,385,0,0,571,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Forest,0,0,0,0,0,246,148,0,1274,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Bareland,0,0,0,0,0,7,102,0,36,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Shrubland,0,0,0,0,0,0,0,0,137,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Cropland,0,0,0,0,0,38,60,0,595,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,Built-up,0,0,0,0,0,2,36,0,111,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Grassland,0,0,0,0,0,0,46,0,0,157,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Shrubland,0,0,0,0,0,0,26,0,0,114,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Water,0,0,0,0,0,0,0,0,0,1403,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Wetland,0,0,0,0,0,0,34,0,0,139,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Cropland,0,0,0,0,0,0,56,0,0,137,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Forest,0,0,0,0,0,0,167,0,0,620,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Bareland,0,0,0,0,0,0,74,0,0,55,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Built-up,0,0,0,0,0,0,17,0,0,20,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Grassland,0,532,16,120,293,32,31,688,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Bareland,1,299,0,202,73,7,102,337,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Built-up,0,330,0,0,102,2,36,336,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Forest,24,1037,45,279,0,246,148,1387,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Wetland,0,21,4,2,44,0,6,107,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Water,0,767,102,112,537,385,0,1027,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Cropland,15,0,11,287,353,38,60,808,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Shrubland,0,32,0,10,29,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,Permanent_ice_and_snow,0,8,0,2,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Grassland,0,683,2,154,222,8,155,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Bareland,0,360,0,245,14,0,62,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Forest,0,1119,0,679,0,26,878,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Shrubland,0,232,0,126,91,0,88,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Wetland,0,135,0,35,45,0,103,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Built-up,0,185,6,0,8,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Water,0,599,14,171,92,32,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Cropland,0,0,3,277,181,0,42,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,Permanent_ice_and_snow,0,1,2,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Forest,164,172,87,0,0,4,164,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Shrubland,54,72,44,0,244,1,81,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Cropland,260,0,242,0,356,6,135,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Wetland,21,9,8,0,194,0,80,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Built-up,66,203,161,0,240,0,47,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Bareland,8,30,0,0,52,2,40,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Water,26,27,73,0,599,39,0,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,Grassland,0,86,83,0,219,11,106,0,0,0,0,4
