Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRB_M_R,Permanent_ice_and_snow,1,0,2,0,0,4,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Grassland,0,0,134,32,91,67,25,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Forest,734,0,251,82,0,327,69,404,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Bareland,137,0,0,23,0,11,0,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Built-up,196,0,95,0,9,12,0,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Water,350,0,197,28,98,0,11,30,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Non_Wetland,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Non_Water,1,0,1,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Shrubland,52,0,36,8,18,13,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Cropland,355,0,107,68,88,38,2,104,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Wetland,95,0,28,7,4,49,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRB_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Grassland,0,0,0,0,0,12,88,0,181,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Shrubland,0,0,0,0,0,0,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Wetland,0,0,0,0,0,1,0,0,136,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Forest,0,0,0,0,0,63,231,0,286,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Cropland,0,0,0,0,0,0,1,0,45,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Bareland,0,0,0,0,0,0,52,0,6,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Water,0,0,0,0,0,0,372,0,210,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRB_M_R,Built-up,0,0,0,0,0,0,27,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Grassland,0,0,0,0,0,142,0,0,0,130,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Water,0,0,0,0,0,0,0,0,0,612,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Shrubland,0,0,0,0,0,17,0,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Bareland,0,0,0,0,0,48,0,0,0,57,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Forest,0,0,0,0,0,325,0,0,0,314,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Cropland,0,0,0,0,0,22,0,0,0,18,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Wetland,0,0,0,0,0,61,0,0,0,108,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRB_M_R,Built-up,0,0,0,0,0,28,0,0,0,25,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Grassland,0,477,40,140,285,12,88,405,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Bareland,1,287,0,130,118,0,52,177,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Forest,129,680,45,136,0,63,231,722,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Built-up,8,167,4,0,75,0,27,118,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Wetland,2,52,1,1,11,1,0,34,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Water,24,547,114,134,247,0,372,408,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Shrubland,1,18,0,3,20,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Cropland,14,0,1,36,153,0,1,135,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRB_M_R,Permanent_ice_and_snow,0,3,0,0,2,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Grassland,0,291,12,152,247,183,34,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Forest,0,346,8,296,0,322,121,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Shrubland,0,55,0,23,34,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Bareland,0,55,0,127,33,56,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Built-up,0,20,1,0,8,1,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Water,0,41,14,57,111,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Cropland,0,0,4,40,55,13,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRB_M_R,Wetland,0,3,0,10,24,74,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Forest,138,148,100,0,0,106,62,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Shrubland,35,41,35,0,68,15,2,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Bareland,3,36,0,0,27,20,4,0,0,0,0,47
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Water,39,13,65,0,379,0,125,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Cropland,21,0,24,0,103,11,33,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Built-up,6,74,46,0,148,25,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Wetland,8,8,3,0,62,16,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRB_M_R,Grassland,0,110,107,0,263,95,116,0,0,0,0,16
