Dataset,MajorityClass,Forest,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYP_M_R,Bareland,19,3,131,20,0,150,4,21,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYP_M_R,Water,465,64,611,390,194,169,0,183,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYP_M_R,Built-up,83,16,187,3,6,0,11,91,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYP_M_R,Cropland,308,68,0,33,28,221,26,286,0,0,11,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Grassland,167,0,607,37,2,149,67,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Forest,0,0,686,155,8,338,425,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Wetland,136,0,287,0,2,65,253,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Bareland,10,0,80,21,0,69,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Built-up,6,0,106,0,2,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Shrubland,1,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Water,185,0,480,197,16,114,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYP_M_R,Cropland,97,0,0,4,2,187,53,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Forest,0,171,144,28,13,0,143,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Cropland,236,174,0,15,29,0,103,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Wetland,616,303,73,0,19,0,248,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Water,628,123,88,129,33,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Bareland,37,6,22,11,0,0,23,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Built-up,143,28,137,0,8,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Grassland,195,0,107,10,6,0,30,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYP_M_R,Shrubland,6,0,0,0,0,0,0,0,0,0,0,0
