Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Cropland,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Built-up,0,0,0,0,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Water,0,0,0,0,0,0,0,0,88,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Forest,0,0,0,0,78,0,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Bareland,0,0,0,0,39,0,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBL_M_R,Cropland,0,0,0,0,3,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Water,16,60,29,25,0,59,13,0,0,67,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Cropland,10,0,3,6,0,12,0,0,0,24,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Wetland,6,0,20,4,17,19,1,0,0,41,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Bareland,10,15,0,16,10,22,6,0,0,47,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Built-up,8,2,0,0,0,8,7,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Forest,30,32,24,34,21,0,13,0,0,84,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Grassland,0,4,6,7,2,13,7,0,0,29,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBL_M_R,Permanent_ice_and_snow,1,0,0,1,0,3,0,0,0,6,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Grassland,0,13,2,14,2,18,19,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Wetland,0,0,8,19,46,39,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Forest,0,49,9,35,46,0,23,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Water,0,90,15,15,0,45,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Bareland,0,0,0,14,13,9,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Cropland,0,0,0,7,6,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBL_M_R,Permanent_ice_and_snow,0,1,0,1,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBL_M_R,Wetland,14,0,21,0,34,44,6,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBL_M_R,Built-up,5,0,5,0,0,8,5,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBL_M_R,Water,9,34,34,0,0,61,4,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBL_M_R,Forest,15,13,17,0,19,0,16,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBL_M_R,Cropland,1,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBL_M_R,Grassland,0,4,3,0,1,7,3,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBL_M_R,Bareland,0,0,0,0,1,2,0,0,0,0,0
