Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Built-up,139,27,35,49,212,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,Bareland,10,3,10,4,0,7,9,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Wetland,0,0,0,0,0,0,220,0,0,278,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Cropland,0,0,0,0,0,0,48,0,0,63,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Water,0,0,0,0,0,0,0,0,0,747,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Bareland,0,0,0,0,0,0,12,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Built-up,0,0,0,0,0,0,27,0,0,20,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Forest,0,0,0,0,0,0,259,0,0,297,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,Grassland,0,0,0,0,0,0,46,0,0,68,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Grassland,0,244,446,20,33,147,36,298,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Wetland,54,340,186,0,65,20,72,169,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Built-up,13,35,245,0,3,0,17,82,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Water,46,446,593,324,166,149,0,167,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Forest,221,0,796,228,138,261,123,501,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Cropland,48,167,0,3,21,246,14,256,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Bareland,1,5,136,8,0,149,6,23,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,Shrubland,0,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Grassland,0,163,598,72,1,135,33,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Bareland,0,0,86,4,0,97,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Forest,0,0,728,365,0,283,343,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Wetland,0,114,180,0,0,9,179,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Built-up,0,9,132,0,2,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Shrubland,0,1,15,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Water,0,156,515,285,35,99,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,Cropland,0,70,0,0,2,203,19,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Wetland,281,571,18,0,2,0,290,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Forest,218,0,100,33,13,0,134,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Cropland,211,292,0,38,69,0,116,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Water,129,562,36,118,25,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Bareland,5,18,19,2,0,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Built-up,73,176,177,6,70,0,78,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Grassland,0,192,88,18,14,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,Shrubland,0,33,0,0,0,0,0,0,0,0,0,0
