Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NXJ_M_R,Built-up,0,3,0,1,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NXJ_M_R,Forest,0,91,38,41,30,65,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NXJ_M_R,Cropland,0,0,0,2,5,5,18,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NXJ_M_R,Water,61,39,55,98,0,0,104,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NXJ_M_R,Cropland,16,0,1,13,0,8,21,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NXJ_M_R,Wetland,60,34,0,53,0,54,75,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NXJ_M_R,Bareland,8,1,4,0,0,21,20,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NXJ_M_R,Built-up,4,5,0,3,0,1,5,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NXJ_M_R,Forest,35,24,15,26,0,29,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NXJ_M_R,Grassland,0,12,12,12,0,11,15,0,0,0,0
