Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Bareland,287,0,0,41,39,0,60,63,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Forest,725,2,308,78,0,5,323,885,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Built-up,304,0,127,0,20,0,25,170,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Non_Water,2,0,1,0,0,0,2,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Water,362,0,219,4,154,0,0,391,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Shrubland,151,0,93,21,65,0,54,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Cropland,723,0,169,108,265,0,78,387,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Wetland,197,4,38,2,63,0,184,214,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Lichens_and_Mosses,1,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,Permanent_ice_and_snow,8,0,11,1,0,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Shrubland,0,0,0,0,0,0,0,0,346,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Grassland,0,0,0,0,0,68,5,0,530,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Water,0,0,0,0,0,295,0,0,513,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Cropland,0,0,0,0,0,4,1,0,127,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Bareland,0,0,0,0,0,24,3,0,37,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Forest,0,0,0,0,0,181,62,0,549,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Wetland,0,0,0,0,0,0,9,0,612,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Built-up,0,0,0,0,0,3,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Grassland,0,0,0,0,0,0,326,0,0,120,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Water,0,0,0,0,0,0,0,0,0,606,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Shrubland,0,0,0,0,0,0,151,0,0,52,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Forest,0,0,0,0,0,0,293,0,0,235,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Cropland,0,0,0,0,0,0,73,0,0,42,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Bareland,0,0,0,0,0,0,55,0,0,55,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Wetland,0,0,0,0,0,0,198,0,0,182,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Built-up,0,0,0,0,0,0,11,0,0,23,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Grassland,0,703,58,173,356,68,5,621,0,0,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Bareland,2,264,0,224,104,24,3,274,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Built-up,8,233,1,0,68,3,0,196,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Water,6,611,147,164,301,295,0,627,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Forest,104,816,53,226,0,181,62,810,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Shrubland,4,72,5,27,56,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Cropland,42,0,6,155,214,4,1,354,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Wetland,2,162,3,5,100,0,9,163,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,Permanent_ice_and_snow,0,16,0,6,2,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Grassland,0,665,9,222,214,293,140,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Bareland,0,220,0,131,16,18,61,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Forest,0,667,2,363,0,320,287,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Shrubland,0,262,0,145,87,174,82,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Built-up,0,84,14,0,15,9,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Water,0,227,28,45,36,246,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Wetland,0,71,0,18,39,0,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Cropland,0,0,2,131,76,47,14,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,Permanent_ice_and_snow,0,0,0,1,1,9,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Forest,166,215,170,0,0,79,85,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Shrubland,152,159,89,0,296,78,106,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Bareland,4,54,0,0,43,4,31,0,0,0,0,35
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Water,67,17,73,0,327,229,0,0,0,0,0,35
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Cropland,82,0,98,0,164,50,46,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Wetland,45,10,15,0,133,0,41,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Built-up,16,142,106,0,189,1,21,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,Grassland,0,185,163,0,290,103,109,0,0,0,0,65
