Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,Forest,29,34,6,16,19,0,7,0,0,32,8
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,Grassland,0,9,0,4,3,6,0,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,Bareland,15,19,0,0,16,10,2,0,0,15,3
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,Grassland,0,23,1,0,5,12,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,Bareland,0,31,0,0,16,17,10,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,Built-up,0,2,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,Water,0,24,0,0,8,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,Forest,0,35,1,0,20,0,9,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,Cropland,0,0,0,0,25,24,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,Wetland,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,Cropland,13,0,3,11,0,14,9,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,Forest,7,12,1,10,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,Grassland,0,4,0,4,0,5,4,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,Wetland,0,4,0,0,0,2,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,Bareland,0,4,0,0,0,3,4,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,Built-up,0,8,0,7,0,8,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,Water,0,5,0,6,0,7,0,0,0,0,0
