Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHH_M_R,Forest,509,0,409,368,470,0,493,1203,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHH_M_R,Non_Water,0,0,0,0,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHH_M_R,Permanent_ice_and_snow,1,0,1,0,1,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Shrubland,0,0,0,0,0,0,0,0,299,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Wetland,0,0,0,0,23,0,0,0,342,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Grassland,0,0,0,0,42,0,52,0,259,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Water,0,0,0,0,0,0,456,0,581,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Forest,0,0,0,0,190,0,207,0,1206,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Bareland,0,0,0,0,117,0,29,0,43,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Cropland,0,0,0,0,31,0,7,0,317,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Built-up,0,0,0,0,65,0,16,0,217,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Grassland,0,90,264,68,14,127,114,223,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Non_Wetland,3,0,9,0,3,2,11,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Wetland,60,0,167,1,29,44,0,195,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Bareland,189,30,0,105,12,71,1,55,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Water,371,19,1323,161,0,409,426,869,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Forest,598,189,936,283,152,0,695,1042,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Built-up,310,49,557,0,21,142,120,269,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Non_Water,0,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Shrubland,140,34,173,65,27,50,73,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Cropland,679,0,701,357,38,292,156,446,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,Permanent_ice_and_snow,2,0,8,0,0,0,2,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Shrubland,0,0,0,0,149,0,0,0,0,70,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Water,0,0,0,0,0,0,0,0,0,775,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Grassland,0,0,0,0,161,0,0,0,0,64,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Bareland,0,0,0,0,128,0,0,0,0,60,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Wetland,0,0,0,0,258,0,0,0,0,98,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Forest,0,0,0,0,421,0,0,0,0,267,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Built-up,0,0,0,0,100,0,0,0,0,49,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,Cropland,0,0,0,0,105,0,0,0,0,20,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Grassland,0,650,9,243,42,296,52,681,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Bareland,0,519,0,296,117,153,29,490,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Built-up,0,493,3,0,65,213,16,490,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Forest,24,1132,42,496,190,0,207,1198,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Wetland,0,23,3,9,23,87,0,129,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Water,0,837,105,202,0,509,456,918,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Cropland,1,0,2,331,31,354,7,688,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Shrubland,2,73,7,40,0,56,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,Permanent_ice_and_snow,0,11,0,0,0,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Grassland,0,638,10,339,130,176,10,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Bareland,0,392,0,325,87,55,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Forest,0,821,3,888,634,0,71,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Shrubland,0,313,2,237,113,124,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Wetland,0,112,0,48,93,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Built-up,0,179,19,0,36,46,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Water,0,361,20,463,0,124,120,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Cropland,0,0,21,382,32,152,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,Permanent_ice_and_snow,0,2,0,16,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Wetland,47,9,25,0,55,139,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Forest,231,200,172,0,118,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Shrubland,157,136,108,0,115,304,30,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Cropland,233,0,283,0,73,311,8,0,0,0,0,31
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Bareland,13,45,0,0,54,84,0,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Water,89,66,122,0,0,664,133,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Built-up,125,311,305,0,130,420,10,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,Grassland,0,106,136,0,64,167,0,0,0,0,0,15
