Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Built-up,196,44,15,90,257,0,56,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Water,248,130,6,233,212,291,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Forest,556,0,46,435,276,315,419,62,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Non_Water,0,0,0,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Shrubland,17,6,9,12,15,13,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Wetland,47,11,2,0,19,11,73,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Cropland,241,42,0,38,108,156,8,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPR_M_R,Permanent_ice_and_snow,0,1,0,0,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Grassland,0,0,0,0,0,0,133,0,0,103,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Water,0,0,0,0,0,0,0,0,0,754,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Bareland,0,0,0,0,0,0,38,0,0,17,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Shrubland,0,0,0,0,0,0,4,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Wetland,0,0,0,0,0,0,45,0,0,125,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Cropland,0,0,0,0,0,0,12,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Built-up,0,0,0,0,0,0,83,0,0,96,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPR_M_R,Forest,0,0,0,0,0,0,288,0,0,344,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Grassland,0,254,497,58,41,230,10,476,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Wetland,1,66,73,0,19,52,10,135,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Bareland,0,51,221,9,0,227,2,124,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Forest,68,0,542,190,89,372,83,829,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Built-up,10,136,278,56,25,0,16,322,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Cropland,0,85,0,0,0,87,0,152,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Water,7,326,408,351,195,422,0,651,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Shrubland,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPR_M_R,Permanent_ice_and_snow,0,0,7,0,0,1,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Grassland,0,157,359,98,12,280,146,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Wetland,0,43,91,0,0,81,80,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Bareland,0,41,69,17,0,139,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Built-up,0,48,98,5,16,0,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Water,0,163,119,224,8,378,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Forest,0,0,328,223,7,619,454,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Cropland,0,36,0,7,3,124,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Shrubland,0,2,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPR_M_R,Permanent_ice_and_snow,0,0,0,0,0,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Wetland,62,341,14,0,4,0,112,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Forest,95,0,72,16,77,0,145,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Cropland,63,110,0,5,27,0,20,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Bareland,20,54,17,2,0,0,36,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Built-up,138,387,166,2,82,0,155,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Water,95,611,10,55,14,0,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Grassland,0,244,84,48,69,0,95,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPR_M_R,Shrubland,0,13,0,0,0,0,0,0,0,0,0,0
