Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNG_M_R,Cropland,492,0,420,163,63,42,45,500,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNG_M_R,Lichens_and_Mosses,0,0,3,1,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNG_M_R,Permanent_ice_and_snow,5,0,5,0,3,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Shrubland,0,0,0,0,98,0,0,0,0,62,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Grassland,0,0,0,0,90,0,0,0,0,54,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Water,0,0,0,0,0,0,0,0,0,649,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Wetland,0,0,0,0,368,0,0,0,0,295,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Bareland,0,0,0,0,70,0,0,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Forest,0,0,0,0,303,0,0,0,0,266,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Cropland,0,0,0,0,77,0,0,0,0,49,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Built-up,0,0,0,0,13,0,0,0,0,7,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNG_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Grassland,0,451,34,93,5,334,38,373,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Wetland,22,187,59,3,31,357,0,390,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Bareland,7,300,0,149,1,168,28,298,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Built-up,16,224,21,0,2,109,4,195,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Forest,149,535,86,156,71,0,207,549,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Cropland,87,0,21,180,0,338,13,442,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Water,31,478,171,58,0,481,402,506,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Shrubland,17,80,14,34,0,74,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNG_M_R,Permanent_ice_and_snow,0,7,0,0,0,6,0,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Grassland,0,490,6,108,35,132,46,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Bareland,0,242,0,169,33,65,9,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Built-up,0,59,11,0,3,18,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Forest,0,457,1,213,306,0,242,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Shrubland,0,222,3,135,63,143,77,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Wetland,0,55,2,7,134,55,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Water,0,119,29,23,0,37,245,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Cropland,0,0,1,171,21,121,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNG_M_R,Permanent_ice_and_snow,0,1,0,1,1,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Wetland,189,23,85,0,164,427,0,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Forest,101,108,90,0,81,0,45,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Shrubland,148,125,153,0,96,279,86,0,0,0,0,30
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Cropland,150,0,252,0,45,199,32,0,0,0,0,28
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Bareland,3,28,0,0,18,27,1,0,0,0,0,10
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Water,58,18,80,0,0,316,132,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Built-up,2,110,103,0,6,146,0,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNG_M_R,Grassland,0,119,110,0,38,148,35,0,0,0,0,11
