Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Water,163,817,316,99,549,448,0,478,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Forest,473,733,109,118,0,178,16,496,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Shrubland,46,89,43,22,66,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Cropland,147,0,33,117,277,18,0,264,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Wetland,51,155,30,4,133,0,2,89,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,Permanent_ice_and_snow,5,34,0,0,11,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Grassland,0,780,11,334,461,80,266,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Bareland,0,126,0,108,47,0,72,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Forest,0,455,0,230,0,57,522,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Shrubland,0,142,0,44,109,12,151,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Built-up,0,75,9,0,15,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Water,0,120,25,69,63,48,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Wetland,0,45,0,19,61,0,292,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Cropland,0,0,2,133,107,1,82,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,Permanent_ice_and_snow,0,2,0,1,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Bareland,9,13,0,0,38,13,54,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Forest,221,204,132,0,0,198,358,0,0,0,0,71
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Shrubland,94,125,73,0,218,113,135,0,0,0,0,23
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Cropland,151,0,217,0,200,86,177,0,0,0,0,26
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Built-up,75,112,124,0,208,15,185,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Water,42,79,72,0,168,232,0,0,0,0,0,18
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Wetland,40,58,30,0,139,0,140,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,Grassland,0,215,210,0,377,257,371,0,0,0,0,76
