Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Grassland,0,356,2,31,99,75,361,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Bareland,0,115,0,123,136,147,70,0,0,0,0,71
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Shrubland,0,80,2,46,174,98,210,0,0,0,0,18
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Built-up,0,29,0,0,15,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Forest,0,238,1,61,0,238,617,0,0,0,0,23
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Water,0,119,44,37,206,0,809,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Wetland,0,233,14,30,166,182,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Cropland,0,0,0,53,83,41,133,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,Permanent_ice_and_snow,0,0,2,11,17,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Shrubland,113,95,74,0,308,112,112,0,0,0,0,43
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Cropland,118,0,115,0,185,16,29,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Forest,77,47,14,0,0,100,67,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Water,244,145,334,0,797,0,304,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Wetland,504,359,218,0,665,273,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Bareland,2,82,0,0,80,26,4,0,0,0,0,195
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Grassland,0,137,92,0,186,19,28,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,Built-up,0,38,34,0,54,0,0,0,0,0,0,5
