Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUB_M_R
3631,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3632,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3633,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3634,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3635,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3636,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3637,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3638,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3639,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3640,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
3641,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3642,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3643,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3644,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3645,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3646,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3647,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3648,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3649,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
3650,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3651,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3652,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3653,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3654,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3655,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3656,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3657,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
3658,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
3659,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
3660,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
3661,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
3662,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3663,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3664,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3665,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
3666,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3667,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Wetland
3668,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
3669,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
3670,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
3671,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
3672,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3673,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3674,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3675,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3676,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
3677,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3678,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
3679,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
3680,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
3681,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3682,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3683,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3684,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3685,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3686,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3687,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3688,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3689,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3690,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3691,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3692,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3693,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
3694,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Wetland
3695,Cropland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3696,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3697,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3698,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3699,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
3700,Cropland,Water,Built-up,Water,Non_Wetland,NULL,Water,Grassland
3701,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3702,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3703,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3704,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3705,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3706,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3707,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
3708,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Wetland
3709,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3710,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3711,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3712,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3713,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3714,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3715,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3716,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3717,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3718,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3719,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3720,Cropland,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3721,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3722,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3723,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3724,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3725,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3726,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3727,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3728,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3729,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3730,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3731,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
3732,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3733,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3734,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
3735,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3736,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
3737,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3738,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3739,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3740,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3741,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3742,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
3743,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3744,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3745,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3746,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
3747,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
3748,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3749,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3750,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3751,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
3752,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
3753,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
3754,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
3755,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3756,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3757,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3758,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3759,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3760,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3761,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3762,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3763,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
3764,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
3765,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Cropland
3766,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
3767,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
3768,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
3769,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3770,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
3771,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3772,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
3773,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3774,Wetland,NULL,NULL,Water,Non_Wetland,Forest,Wetland,Wetland
3775,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3776,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3777,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3778,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3779,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
3780,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3781,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3782,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
3783,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
3784,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3785,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
3786,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3787,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
3788,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3789,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3790,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3791,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3792,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3793,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3794,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3795,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3796,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3797,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3798,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3799,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
3800,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3801,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3802,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3803,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3804,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3805,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3806,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
3807,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
3808,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3809,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3810,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3811,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
3812,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3813,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3814,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3815,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3816,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3817,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
3818,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
3819,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
3820,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
3821,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Cropland
3822,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
3823,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
3824,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
3825,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3826,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
3827,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
3828,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3829,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Cropland
3830,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
3831,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
3832,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
3833,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
3834,Wetland,NULL,Shrubland,Water,Non_Wetland,Forest,Wetland,Wetland
3835,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3836,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3837,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3838,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3839,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
3840,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3841,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3842,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
3843,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3844,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
3845,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3846,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
3847,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3848,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3849,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3850,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3851,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3852,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
3853,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3854,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3855,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3856,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3857,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3858,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3859,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3860,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3861,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3862,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
3863,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3864,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3865,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3866,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3867,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3868,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3869,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3870,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
3871,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
3872,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
3873,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Wetland
3874,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
3875,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3876,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
3877,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3878,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Wetland
3879,Wetland,NULL,Cropland,Water,Non_Wetland,Forest,Wetland,Wetland
3880,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3881,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3882,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
3883,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3884,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3885,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
3886,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3887,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3888,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3889,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3890,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3891,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3892,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
3893,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3894,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3895,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3896,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
3897,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3898,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
3899,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
3900,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
3901,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Wetland
3902,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3903,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3904,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
3905,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
3906,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
3907,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
3908,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
3909,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3910,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3911,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
3912,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3913,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
3914,Wetland,NULL,Water,NULL,Water,NULL,Wetland,Wetland
3915,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3916,Wetland,NULL,Water,NULL,Water,Wetland,Water,Water
3917,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
3918,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
3919,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3920,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3921,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3922,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3923,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3924,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3925,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3926,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3927,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
3928,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3929,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3930,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3931,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3932,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3933,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3934,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3935,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3936,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3937,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3938,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3939,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
3940,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3941,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3942,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3943,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3944,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3945,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
3946,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3947,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
3948,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
3949,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
