Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Grassland,0,0,0,0,0,7,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Cropland,0,0,0,0,0,113,0,0,44,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Wetland,0,0,0,0,0,69,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Bareland,0,0,0,0,0,129,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Water,0,0,0,0,0,0,0,0,180,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Forest,0,0,0,0,0,68,0,0,40,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Built-up,0,0,0,0,0,20,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Water,48,112,62,126,32,0,97,0,0,147,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Cropland,64,0,17,82,39,10,78,0,0,113,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Wetland,8,36,0,38,12,4,36,0,0,53,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Bareland,52,77,29,0,47,17,54,0,0,109,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Built-up,16,20,0,24,0,3,13,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Forest,51,69,17,74,21,11,0,0,0,101,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Grassland,0,19,0,11,2,0,17,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,Permanent_ice_and_snow,0,1,0,6,0,0,3,0,0,7,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Water,0,151,9,83,116,0,27,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Grassland,0,28,0,7,25,4,16,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Wetland,0,65,0,9,37,46,16,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Bareland,0,80,4,0,82,81,30,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Built-up,0,4,0,2,0,3,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Forest,0,81,9,18,59,45,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Cropland,0,0,5,28,57,49,36,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,Permanent_ice_and_snow,0,0,0,0,3,3,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,Cropland,15,0,13,41,0,28,36,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,Wetland,5,11,0,23,0,18,16,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,Bareland,3,22,12,0,0,28,15,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,Water,5,37,24,93,0,0,46,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,Forest,12,20,11,23,0,25,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,Built-up,1,11,3,22,0,10,10,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,Grassland,0,5,3,10,0,4,5,0,0,0,2
