Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,Built-up,0,0,0,0,0,7,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Grassland,0,0,0,0,0,47,0,0,0,47,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Shrubland,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Wetland,0,0,0,0,0,65,0,0,0,75,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Water,0,0,0,0,0,0,0,0,0,207,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Cropland,0,0,0,0,0,21,0,0,0,18,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Built-up,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Bareland,0,0,0,0,0,0,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,Forest,0,0,0,0,0,125,0,0,0,99,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Grassland,194,277,21,71,37,31,0,390,0,0,41,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Forest,0,304,63,71,143,116,27,541,0,0,16,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Wetland,49,6,1,0,0,30,0,67,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Bareland,36,113,0,55,1,12,0,128,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Built-up,19,86,0,0,0,7,1,94,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Cropland,151,0,2,86,9,41,24,327,0,0,54,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Water,170,123,45,14,180,0,7,224,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,Shrubland,2,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Grassland,161,505,11,73,1,78,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Forest,0,387,0,146,13,257,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Wetland,98,92,0,2,0,123,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Bareland,16,154,0,78,0,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Shrubland,7,15,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Built-up,2,34,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Water,97,148,0,12,26,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,Cropland,89,0,26,69,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Shrubland,28,3,4,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Forest,0,122,49,0,5,51,62,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Cropland,136,0,143,0,6,23,100,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Wetland,218,9,0,0,0,83,29,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Water,274,17,6,0,51,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Bareland,21,7,0,0,0,4,11,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Built-up,56,47,43,0,0,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,Grassland,186,78,85,0,11,75,0,0,0,0,0,0
