Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,Wetland,22,0,5,17,9,58,0,0,72,51,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,Bareland,47,18,0,24,12,57,0,0,88,61,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,Built-up,11,0,3,0,0,11,0,0,16,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,Forest,40,36,17,32,22,0,0,0,107,78,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,Grassland,0,8,3,4,7,28,0,0,37,25,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,Permanent_ice_and_snow,1,0,0,0,0,8,0,0,16,7,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Water,0,143,99,86,0,102,0,0,0,54,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Grassland,0,46,13,21,23,26,0,0,0,22,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Wetland,0,0,31,43,71,38,0,0,0,22,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Forest,0,76,30,50,62,0,0,0,0,27,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Bareland,0,46,0,33,25,24,0,0,0,23,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Built-up,0,2,2,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Cropland,0,39,8,13,26,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,Permanent_ice_and_snow,0,6,4,2,4,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,Water,24,96,78,0,0,86,0,0,0,77,27
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,Wetland,18,0,22,0,42,47,0,0,0,33,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,Forest,18,24,35,0,33,0,0,0,0,33,25
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,Cropland,1,2,3,0,5,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,Grassland,0,7,14,0,12,11,0,0,0,10,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,Bareland,0,8,0,0,14,2,0,0,0,10,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,Built-up,0,2,3,0,14,5,0,0,0,1,0
