Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKQ_M_R,Water,1047,0,554,457,16,0,1146,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKQ_M_R,Forest,0,0,676,510,48,466,1044,26,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKQ_M_R,Non_Water,2,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKQ_M_R,Shrubland,23,0,15,6,0,6,12,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKQ_M_R,Lichens_and_Mosses,1,0,1,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKQ_M_R,Permanent_ice_and_snow,14,0,0,1,1,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Grassland,0,0,120,0,0,86,0,0,1707,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Wetland,0,0,0,0,0,84,0,0,1710,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Forest,0,0,450,0,0,204,0,0,2009,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Bareland,0,0,81,0,0,85,0,0,461,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Water,0,0,555,0,0,0,0,0,1581,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Shrubland,0,0,0,0,0,0,0,0,40,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Cropland,0,0,7,0,0,11,0,0,141,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Built-up,0,0,2,0,0,5,0,0,56,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,12,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Non_Wetland,0,0,11,4,0,2,5,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Forest,0,37,868,1179,27,678,970,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Grassland,45,144,583,771,69,265,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Non_Water,0,0,0,1,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Water,162,59,904,1355,10,0,590,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Wetland,50,32,0,578,0,587,559,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Shrubland,1,8,19,23,0,8,20,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Cropland,6,0,77,195,22,23,139,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Built-up,1,8,10,160,0,2,56,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Lichens_and_Mosses,0,0,1,2,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Bareland,3,55,108,0,10,81,98,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKQ_M_R,Permanent_ice_and_snow,0,2,12,7,0,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Grassland,0,0,0,0,0,917,0,0,0,122,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Forest,0,0,0,0,0,943,0,0,0,397,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Wetland,0,0,0,0,0,1143,0,0,0,282,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Bareland,0,0,0,0,0,713,0,0,0,98,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Shrubland,0,0,0,0,0,24,0,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Water,0,0,0,0,0,0,0,0,0,683,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Cropland,0,0,0,0,0,105,0,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Built-up,0,0,0,0,0,26,0,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKQ_M_R,Permanent_ice_and_snow,0,0,0,0,0,11,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Grassland,376,355,120,302,223,86,0,399,0,0,32,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Wetland,250,157,0,339,99,84,279,247,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Forest,0,409,450,526,266,204,556,404,0,0,50,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Bareland,160,222,81,0,241,85,211,159,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Water,506,235,555,729,250,0,587,432,0,0,56,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Cropland,69,0,7,19,63,11,70,46,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Built-up,32,62,2,1,0,5,48,9,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKQ_M_R,Permanent_ice_and_snow,2,1,0,2,0,0,3,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Grassland,228,599,713,4,77,219,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Forest,0,188,817,8,82,684,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Wetland,181,84,0,4,3,215,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Bareland,73,196,205,0,54,200,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Built-up,4,33,14,7,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Water,223,199,1104,100,19,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Cropland,9,0,25,0,2,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKQ_M_R,Permanent_ice_and_snow,0,0,0,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Wetland,732,157,0,133,0,273,246,0,0,0,0,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Forest,0,76,93,91,0,153,108,0,0,0,0,19
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Bareland,190,54,40,0,0,93,28,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Water,985,167,417,514,0,0,166,0,0,0,0,43
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Cropland,40,0,2,93,0,5,32,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Built-up,71,19,4,48,0,4,10,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Grassland,497,221,230,288,0,205,0,0,0,0,0,84
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKQ_M_R,Shrubland,1,0,0,0,0,0,0,0,0,0,0,0
