Dataset,MajorityClass,Grassland,Cropland,Wetland,Lichens_and_Mosses,Bareland,Built-up,Water,Forest,Permanent_ice_and_snow,Non_Wetland,Non_Water,Shrubland
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVP_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,1,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Shrubland,0,0,0,0,0,0,4,0,0,0,1,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Grassland,0,0,0,0,0,0,22,0,0,0,10,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Cropland,0,0,0,0,0,0,17,0,0,0,25,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Wetland,0,0,0,0,0,0,50,0,0,0,27,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Bareland,0,0,0,0,0,0,89,0,0,0,49,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Built-up,0,0,0,0,0,0,22,0,0,0,3,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Water,0,0,0,0,0,0,0,0,0,0,141,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Forest,0,0,0,0,0,0,105,0,0,0,51,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,4,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Water,58,75,59,0,59,30,0,88,3,0,0,100
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Cropland,34,0,1,1,19,16,0,45,0,0,0,39
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Wetland,3,4,0,0,3,1,4,18,0,0,0,14
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Bareland,35,60,31,2,0,43,12,54,4,0,0,61
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Built-up,15,14,2,1,16,0,1,16,0,0,0,20
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Forest,53,72,33,2,40,31,14,0,0,0,0,89
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Grassland,0,21,5,0,16,6,2,28,0,0,0,29
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,Permanent_ice_and_snow,11,9,1,0,11,3,1,11,0,0,0,19
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Grassland,0,30,4,0,11,28,30,28,1,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Wetland,0,3,0,0,15,26,31,10,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Bareland,0,7,0,0,0,41,57,17,2,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Built-up,0,1,0,0,0,0,1,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Forest,0,34,17,0,28,55,74,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Water,0,6,24,0,59,53,0,42,1,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Cropland,0,0,1,0,11,32,32,17,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,Permanent_ice_and_snow,0,0,0,0,6,10,12,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Cropland,7,0,0,0,1,0,3,8,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Wetland,7,20,0,0,14,0,13,23,2,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Bareland,4,20,1,0,0,0,23,20,12,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Built-up,7,7,0,0,5,0,5,9,8,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Water,11,19,16,0,52,0,0,72,8,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Forest,25,27,5,0,18,0,24,0,12,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Grassland,0,9,3,0,7,0,8,12,5,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,7,0,0,0,0,0
