Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Grassland,0,35,40,1,6,22,37,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Wetland,0,29,0,23,6,60,62,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Built-up,0,1,3,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Water,0,23,87,32,1,0,61,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Forest,0,29,59,8,14,53,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Bareland,0,17,7,0,5,16,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Cropland,0,0,8,0,2,1,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGF_M_R,Permanent_ice_and_snow,0,4,6,0,1,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,Water,41,37,52,52,0,0,93,0,0,0,0,26
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,Cropland,5,0,3,7,0,0,6,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,Wetland,53,40,0,45,0,43,72,0,0,0,0,39
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,Built-up,1,2,0,4,0,1,2,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,Forest,31,20,17,14,0,17,0,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,Grassland,0,9,8,14,0,8,12,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGF_M_R,Bareland,0,6,0,0,0,3,5,0,0,0,0,2
