Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Bareland,40,0,149,0,41,138,212,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Built-up,46,0,54,146,0,18,218,29,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Water,386,0,974,271,114,0,1036,55,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Forest,0,0,978,257,157,310,963,126,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Non_Water,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Cropland,37,0,152,32,20,9,137,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Wetland,0,0,0,0,0,197,0,0,2613,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Grassland,0,0,265,0,0,61,0,0,2032,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Forest,0,0,479,0,0,157,0,0,1993,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Built-up,0,0,69,0,0,3,0,0,242,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Water,0,0,903,0,0,0,0,0,1447,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Bareland,0,0,112,0,0,20,0,0,280,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Shrubland,0,0,0,0,0,0,0,0,58,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Cropland,0,0,30,0,0,0,0,0,204,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Grassland,131,69,633,672,140,295,0,218,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Non_Wetland,1,2,8,3,0,5,3,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Wetland,271,89,0,1073,108,1055,1097,320,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Forest,0,10,795,665,102,407,826,226,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Built-up,6,4,97,271,0,36,111,55,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Non_Water,0,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Water,176,0,845,701,80,0,486,83,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Shrubland,0,0,22,36,5,7,14,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Cropland,4,0,81,122,9,13,79,19,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Bareland,0,11,21,0,25,39,24,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMS_M_R,Permanent_ice_and_snow,0,0,1,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Wetland,0,0,0,0,0,1709,0,0,0,679,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Grassland,0,0,0,0,0,461,0,0,0,90,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Forest,0,0,0,0,0,398,0,0,0,153,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Bareland,0,0,0,0,0,213,0,0,0,47,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Shrubland,0,0,0,0,0,7,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Built-up,0,0,0,0,0,58,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Water,0,0,0,0,0,0,0,0,0,533,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMS_M_R,Cropland,0,0,0,0,0,4,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Grassland,426,112,265,213,161,61,0,376,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Forest,0,67,479,320,157,157,808,382,0,0,29,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Wetland,567,100,0,341,76,197,761,395,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Built-up,59,64,69,37,0,3,200,149,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Bareland,49,23,112,0,64,20,179,127,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Water,429,37,903,417,113,0,660,389,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Shrubland,2,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Cropland,76,0,30,10,11,0,62,56,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMS_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Grassland,322,405,718,10,376,333,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Wetland,343,291,0,45,289,767,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Bareland,40,27,125,0,143,109,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Built-up,21,15,61,6,0,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Forest,0,158,556,6,304,360,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Shrubland,1,2,5,0,11,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Water,156,72,926,94,98,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Cropland,3,0,11,0,14,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMS_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Wetland,1414,317,0,306,0,1035,746,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Forest,0,123,53,58,0,150,135,0,0,0,0,32
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Shrubland,24,4,5,0,0,5,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Bareland,61,25,12,0,0,53,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Water,646,85,255,193,0,0,177,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Built-up,185,107,17,42,0,42,22,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Cropland,9,0,1,27,0,1,26,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMS_M_R,Grassland,588,262,241,122,0,316,0,0,0,0,0,23
