Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPJ_M_R,Water,0,0,0,0,0,0,0,0,29,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Cropland,22,0,2,5,7,19,3,0,0,22,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Wetland,6,1,0,3,0,11,2,0,0,6,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Bareland,9,6,0,0,7,11,0,0,0,12,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Built-up,6,6,0,1,0,5,0,0,0,5,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Water,6,8,24,5,2,26,0,0,0,10,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Forest,30,26,24,14,9,0,14,0,0,44,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Grassland,0,13,4,5,2,16,3,0,0,15,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPJ_M_R,Permanent_ice_and_snow,1,2,0,0,0,2,0,0,0,3,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Grassland,0,22,19,1,9,9,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Wetland,0,6,0,1,3,5,14,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Built-up,0,1,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Water,0,11,24,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Forest,0,32,36,2,25,0,29,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Cropland,0,0,0,0,16,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Bareland,0,11,1,0,13,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPJ_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPJ_M_R,Cropland,9,0,0,10,0,11,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPJ_M_R,Wetland,15,5,0,15,0,35,22,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPJ_M_R,Water,8,2,2,3,0,38,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPJ_M_R,Forest,15,10,4,7,0,0,5,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPJ_M_R,Grassland,0,3,2,4,0,6,1,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPJ_M_R,Built-up,0,1,0,3,0,6,0,0,0,0,0,0
