Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVF_M_R,Wetland,0,0,0,0,53,0,0,20,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVF_M_R,Water,0,0,0,0,0,0,0,47,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVF_M_R,Forest,0,0,0,0,47,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVF_M_R,Bareland,0,0,0,0,22,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVF_M_R,Built-up,0,0,0,0,5,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVF_M_R,Grassland,0,0,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Water,4,39,7,8,0,51,0,0,62,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Cropland,1,0,0,0,0,4,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Wetland,0,0,0,1,14,13,0,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Bareland,14,5,0,13,1,14,0,0,35,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Built-up,5,0,2,0,0,7,0,0,14,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Forest,9,21,10,19,12,0,0,0,49,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Grassland,0,6,0,1,1,12,0,0,14,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVF_M_R,Permanent_ice_and_snow,6,0,0,1,0,2,0,0,8,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Water,0,39,29,26,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Grassland,0,3,2,9,2,9,0,0,0,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Forest,0,19,5,27,34,0,0,0,0,4,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Wetland,0,0,4,7,22,26,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Built-up,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Cropland,0,0,0,4,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Bareland,0,0,0,10,5,2,0,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVF_M_R,Permanent_ice_and_snow,0,0,4,4,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVF_M_R,Wetland,19,0,4,0,25,38,0,0,0,3,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVF_M_R,Water,9,30,18,0,0,50,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVF_M_R,Forest,12,6,6,0,9,0,0,0,0,7,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVF_M_R,Grassland,0,1,2,0,0,3,0,0,0,2,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVF_M_R,Built-up,0,0,1,0,0,4,0,0,0,1,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVF_M_R,Bareland,0,0,0,0,2,0,0,0,0,0,2
