Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWK_M_R
9671,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9672,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9673,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9674,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9675,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9676,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9677,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
9678,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9679,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
9680,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9681,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
9682,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9683,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9684,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
9685,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9686,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
9687,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
9688,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9689,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9690,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
9691,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9692,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9693,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
9694,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9695,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
9696,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9697,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9698,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
9699,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9700,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9701,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
9702,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
9703,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9704,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9705,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9706,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
9707,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
9708,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9709,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9710,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9711,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9712,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9713,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
9714,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9715,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9716,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9717,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9718,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9719,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
9720,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9721,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
9722,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9723,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9724,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9725,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
9726,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9727,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9728,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
9729,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9730,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
9731,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
9732,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9733,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9734,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
9735,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9736,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9737,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9738,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
9739,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
9740,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
9741,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
9742,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
9743,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
9744,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9745,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9746,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9747,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
9748,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
9749,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
9750,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9751,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9752,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9753,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9754,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9755,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9756,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
9757,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
9758,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
9759,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
9760,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9761,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9762,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9763,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9764,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9765,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9766,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9767,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9768,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
9769,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9770,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9771,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9772,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9773,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
9774,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9775,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
9776,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
9777,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9778,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9779,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9780,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9781,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9782,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9783,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9784,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9785,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9786,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9787,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
9788,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
9789,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
9790,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
9791,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
9792,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
9793,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9794,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9795,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9796,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9797,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9798,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9799,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9800,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9801,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9802,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9803,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9804,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9805,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
9806,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9807,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9808,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9809,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9810,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
9811,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9812,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9813,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9814,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9815,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9816,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9817,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9818,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9819,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
9820,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
9821,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9822,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9823,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
9824,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
9825,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9826,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9827,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
9828,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
9829,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9830,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9831,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9832,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
9833,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
9834,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
9835,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
9836,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9837,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9838,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
9839,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9840,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9841,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9842,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
9843,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
9844,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
9845,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9846,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
9847,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
9848,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
9849,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9850,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
9851,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9852,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9853,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9854,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9855,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9856,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9857,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9858,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9859,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9860,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
9861,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9862,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9863,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9864,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9865,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9866,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9867,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9868,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9869,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9870,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
9871,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9872,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9873,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9874,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9875,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9876,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9877,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
9878,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9879,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9880,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9881,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9882,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9883,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9884,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9885,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9886,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
9887,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9888,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9889,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
9890,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
9891,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9892,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
9893,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9894,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9895,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9896,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
9897,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9898,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9899,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
9900,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9901,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9902,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
9903,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
9904,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9905,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9906,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
9907,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
9908,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
9909,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9910,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
9911,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9912,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
9913,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9914,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9915,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
9916,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9917,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
9918,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
9919,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
9920,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9921,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
9922,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
9923,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9924,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9925,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9926,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9927,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
9928,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9929,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9930,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
9931,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9932,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9933,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9934,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9935,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
9936,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
9937,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
9938,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
9939,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9940,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
9941,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9942,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9943,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9944,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
9945,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
9946,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
9947,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9948,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9949,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9950,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9951,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9952,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
9953,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9954,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
9955,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9956,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9957,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9958,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9959,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9960,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9961,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9962,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9963,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
9964,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9965,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9966,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9967,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9968,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9969,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
9970,Forest,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Bareland
9971,Forest,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
9972,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
9973,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9974,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
9975,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
9976,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
9977,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
9978,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
9979,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
9980,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Water
9981,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
9982,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
9983,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9984,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
9985,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
9986,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
9987,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
9988,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Water
9989,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
