Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,Wetland,20,19,0,0,4,0,38,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,Bareland,71,34,0,4,0,42,0,16,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,Forest,434,0,0,435,145,42,130,363,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,Water,128,94,0,191,51,15,0,47,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,Lichens_and_Mosses,0,1,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,Built-up,46,30,0,9,76,0,4,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Grassland,0,19,83,62,157,3,16,86,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Non_Wetland,2,0,0,5,2,0,2,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Forest,494,0,175,379,522,18,151,478,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Shrubland,46,4,10,19,54,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Cropland,432,83,0,72,447,68,9,173,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Bareland,40,1,46,10,0,24,1,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Built-up,104,7,44,8,173,0,1,40,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Wetland,19,5,3,0,5,0,44,16,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Lichens_and_Mosses,1,0,1,0,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,Water,72,54,21,192,127,15,0,80,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Grassland,0,0,0,10,0,0,17,0,145,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Wetland,0,0,0,0,0,0,2,0,77,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Forest,0,0,0,170,0,0,118,0,679,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Shrubland,0,0,0,0,0,0,0,0,47,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Water,0,0,0,157,0,0,0,0,199,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Cropland,0,0,0,3,0,0,37,0,231,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Bareland,0,0,0,0,0,0,17,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,Built-up,0,0,0,0,0,0,16,0,18,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Grassland,0,0,0,0,0,0,18,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Wetland,0,0,0,0,0,0,26,0,0,22,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Shrubland,0,0,0,0,0,0,6,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Bareland,0,0,0,0,0,0,12,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Water,0,0,0,0,0,0,0,0,0,144,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Forest,0,0,0,0,0,0,130,0,0,65,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Cropland,0,0,0,0,0,0,8,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,Built-up,0,0,0,0,0,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Grassland,0,163,243,10,3,56,17,328,0,0,31,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Forest,37,0,409,170,65,102,118,660,0,0,24,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Cropland,28,205,0,3,4,129,37,459,0,0,45,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Wetland,0,23,0,0,6,0,2,27,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Bareland,0,41,123,0,0,47,17,154,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Built-up,0,25,131,0,0,0,16,126,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Water,10,156,80,157,25,11,0,229,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,Shrubland,0,6,9,0,0,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Grassland,0,111,428,0,14,77,39,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Forest,0,0,487,4,2,241,295,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Shrubland,0,43,93,0,0,47,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Bareland,0,18,183,0,0,80,28,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Built-up,0,1,44,0,4,0,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Water,0,69,81,12,2,19,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Wetland,0,59,28,0,0,4,67,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,Cropland,0,125,0,0,21,159,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Shrubland,30,87,28,0,14,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Forest,68,0,157,0,63,0,38,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Cropland,148,199,0,1,197,0,17,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Bareland,3,34,19,0,0,0,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Wetland,7,120,3,0,0,0,34,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Built-up,5,62,52,0,63,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Water,3,259,16,12,9,0,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,Grassland,0,125,81,3,66,0,29,0,0,0,0,0
