Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Wetland,1,1,15,0,51,0,13,91,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Bareland,34,117,0,44,104,7,13,245,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Forest,291,238,38,50,0,147,77,612,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Built-up,23,72,4,0,45,1,2,126,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Cropland,201,0,24,89,289,4,4,445,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Water,25,19,36,2,199,183,0,341,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Shrubland,19,22,1,13,35,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHQ_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Grassland,0,551,0,105,204,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Bareland,0,271,0,72,17,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Forest,0,494,1,154,0,1,302,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Shrubland,0,168,0,81,88,0,56,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Wetland,0,97,0,5,34,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Built-up,0,37,0,0,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Water,0,28,0,6,22,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Cropland,0,0,6,44,123,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHQ_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Wetland,47,7,7,0,95,0,53,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Forest,133,175,123,0,0,0,46,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Shrubland,76,89,97,0,146,5,37,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Cropland,132,0,189,0,150,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Water,16,7,18,0,201,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Bareland,6,24,0,0,19,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Built-up,1,17,26,0,58,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHQ_M_R,Grassland,0,126,119,0,161,0,5,0,0,0,0,0
