Dataset,MajorityClass,Grassland,Bareland,Built-up,Forest,Cropland,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPU_M_R,Bareland,0,0,0,0,0,77,49,0,116,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPU_M_R,Water,0,0,0,0,0,440,0,0,513,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPU_M_R,Shrubland,0,0,0,0,0,0,0,0,135,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPU_M_R,Cropland,0,0,0,0,0,15,2,0,209,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPU_M_R,Built-up,0,0,0,0,0,79,33,0,333,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Grassland,0,0,0,0,0,0,166,0,0,122,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Bareland,0,0,0,0,0,0,313,0,0,157,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Forest,0,0,0,0,0,0,461,0,0,421,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Wetland,0,0,0,0,0,0,175,0,0,163,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Shrubland,0,0,0,0,0,0,35,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Water,0,0,0,0,0,0,0,0,0,879,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Cropland,0,0,0,0,0,0,48,0,0,46,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,Built-up,0,0,0,0,0,0,127,0,0,96,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Grassland,0,41,202,327,522,67,21,691,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Wetland,0,6,17,62,22,0,7,134,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Bareland,7,0,458,215,369,77,49,582,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Built-up,27,25,0,206,377,79,33,542,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Water,2,228,321,426,407,440,0,967,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Forest,130,129,625,0,912,306,147,1565,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Cropland,8,1,86,200,0,15,2,395,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Shrubland,1,0,6,6,15,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,Permanent_ice_and_snow,0,0,0,0,4,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Grassland,0,17,311,183,521,11,132,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Forest,0,6,1071,0,531,78,767,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Wetland,0,0,80,19,107,0,66,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Bareland,0,0,358,111,164,46,197,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Built-up,0,25,0,60,89,3,52,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Water,0,20,350,89,209,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Shrubland,0,0,72,37,62,1,6,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Cropland,0,6,122,75,0,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Forest,153,138,0,0,182,1,174,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Shrubland,26,16,0,130,28,0,19,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Wetland,87,14,0,244,19,0,57,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Cropland,95,74,0,121,0,0,23,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Bareland,40,0,0,175,94,10,115,0,0,0,0,56
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Water,93,87,0,727,45,17,0,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Built-up,73,230,0,540,226,5,198,0,0,0,0,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,Grassland,0,138,0,304,136,9,94,0,0,0,0,11
