Dataset,MajorityClass,Forest,Cropland,Wetland,Bareland,Built-up,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTK_M_R,Water,0,0,0,0,0,0,0,0,0,160,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,Grassland,118,160,61,78,76,12,0,138,0,0,32,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,Forest,0,127,176,165,83,41,101,177,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,Bareland,15,51,4,0,51,0,8,30,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,Built-up,10,44,0,0,0,0,18,29,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,Water,71,36,264,111,35,0,9,89,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,Wetland,3,6,0,18,0,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,Cropland,16,0,0,1,9,0,10,16,0,0,5,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,Grassland,90,185,0,2,49,70,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,Forest,0,92,7,0,61,198,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,Wetland,57,13,0,0,1,99,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,Bareland,14,34,0,0,25,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,Built-up,2,19,0,4,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,Water,48,33,0,3,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,Cropland,4,0,0,0,1,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,Forest,0,51,2,8,0,11,44,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,Wetland,179,8,0,0,0,45,18,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,Bareland,20,5,3,0,0,13,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,Cropland,7,0,1,16,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,Water,290,16,24,12,0,0,14,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,Built-up,43,15,0,27,0,11,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,Grassland,182,67,22,48,0,68,0,0,0,0,0,5
