Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Built-up,0,1,0,2,0,3,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Forest,0,45,103,59,56,92,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Water,0,19,123,127,39,0,115,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Wetland,0,2,0,24,11,48,51,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Cropland,0,0,23,31,30,28,44,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Bareland,0,5,7,0,26,83,81,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,Permanent_ice_and_snow,0,5,6,26,10,26,25,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,Water,44,69,35,83,0,0,119,0,0,0,0,82
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,Cropland,6,0,1,8,0,3,5,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,Wetland,50,33,0,23,0,50,77,0,0,0,0,31
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,Bareland,9,31,7,0,0,23,34,0,0,0,0,33
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,Forest,35,43,15,42,0,34,0,0,0,0,0,39
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,Built-up,3,10,0,10,0,3,15,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,Grassland,0,14,4,10,0,10,15,0,0,0,0,11
