Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Wetland,213,0,18,11,111,0,607,18,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Bareland,184,0,0,69,76,15,164,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Built-up,216,0,240,0,130,81,120,129,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Water,618,0,215,213,343,484,0,71,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Forest,921,0,395,235,0,967,809,571,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Non_Water,0,0,0,1,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMT_M_R,Permanent_ice_and_snow,0,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Wetland,0,0,0,0,0,0,70,0,1484,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Shrubland,0,0,0,0,0,0,0,0,227,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Grassland,0,0,0,0,0,114,43,0,988,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Forest,0,0,0,0,0,274,162,0,2384,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Water,0,0,0,0,0,489,0,0,1113,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Built-up,0,0,0,0,0,37,10,0,213,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Cropland,0,0,0,0,0,57,8,0,880,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMT_M_R,Bareland,0,0,0,0,0,31,37,0,72,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Non_Wetland,11,0,7,1,4,21,6,11,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Grassland,0,83,178,74,175,354,196,176,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Wetland,186,1,271,3,101,0,336,111,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Forest,852,108,887,201,0,1122,544,605,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Bareland,155,9,0,56,53,27,73,20,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Built-up,273,3,285,0,98,125,56,100,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Water,296,1,754,127,310,827,0,106,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Non_Water,0,0,2,0,0,0,3,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Shrubland,82,4,72,17,30,54,34,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Cropland,777,0,373,247,268,338,254,219,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Lichens_and_Mosses,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMT_M_R,Permanent_ice_and_snow,0,0,3,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Grassland,0,0,0,0,0,0,220,0,0,248,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Water,0,0,0,0,0,0,0,0,0,1560,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Forest,0,0,0,0,0,0,344,0,0,567,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Wetland,0,0,0,0,0,0,280,0,0,454,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Bareland,0,0,0,0,0,0,68,0,0,101,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Shrubland,0,0,0,0,0,0,5,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Cropland,0,0,0,0,0,0,107,0,0,235,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMT_M_R,Built-up,0,0,0,0,0,0,32,0,0,98,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Grassland,0,901,121,230,385,114,43,905,0,0,19,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Wetland,7,258,90,13,268,0,70,460,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Bareland,9,449,0,317,65,31,37,287,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Built-up,7,377,22,0,84,37,10,346,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Water,24,958,394,257,489,489,0,1027,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Forest,138,1349,239,412,0,274,162,1582,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Cropland,42,0,44,224,228,57,8,718,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Shrubland,0,15,0,4,8,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMT_M_R,Permanent_ice_and_snow,0,3,0,1,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Grassland,0,1078,19,270,272,100,162,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Wetland,0,700,0,81,185,0,180,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Bareland,0,244,0,194,68,1,99,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Forest,0,1304,3,723,0,178,641,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Shrubland,0,150,1,60,42,1,13,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Built-up,0,163,14,0,32,0,29,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Water,0,753,34,254,138,95,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Cropland,0,0,16,200,94,12,27,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMT_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Wetland,341,52,32,0,674,0,274,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Water,181,55,93,0,834,115,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Forest,269,156,155,0,0,49,153,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Shrubland,53,44,29,0,180,5,18,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Cropland,346,0,199,0,429,28,107,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Bareland,17,29,0,0,94,1,81,0,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Built-up,104,175,140,0,364,3,106,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMT_M_R,Grassland,0,129,156,0,354,33,120,0,0,0,0,1
