Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NZK_M_R,Wetland,0,0,0,0,0,0,139,0,59,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NZK_M_R,Bareland,0,0,0,0,0,0,43,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NZK_M_R,Built-up,0,0,0,0,0,0,7,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NZK_M_R,Water,0,0,0,0,0,0,0,0,106,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NZK_M_R,Forest,0,0,0,0,0,0,59,0,31,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NZK_M_R,Cropland,0,0,0,0,0,0,31,0,4,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Water,82,11,71,4,17,60,0,0,0,49,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Cropland,44,0,21,7,16,27,2,0,0,41,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Wetland,39,1,0,1,2,24,10,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Bareland,34,7,30,0,11,20,9,0,0,29,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Built-up,9,2,1,4,0,3,1,0,0,9,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Forest,68,11,38,16,35,0,14,0,0,49,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Grassland,0,7,12,5,17,24,7,0,0,29,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NZK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Water,0,33,53,46,18,32,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Grassland,0,50,29,4,14,36,29,0,0,0,1
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Wetland,0,70,0,30,13,41,53,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Bareland,0,15,0,0,10,4,28,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Built-up,0,4,0,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Forest,0,33,32,3,17,0,38,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Cropland,0,0,0,1,6,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NZK_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NZK_M_R,Water,32,18,31,46,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NZK_M_R,Cropland,11,0,0,8,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NZK_M_R,Wetland,67,32,0,44,0,63,50,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NZK_M_R,Bareland,2,2,0,0,0,1,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NZK_M_R,Built-up,5,5,0,6,0,9,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NZK_M_R,Forest,15,12,7,7,0,0,14,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_18NZK_M_R,Grassland,0,6,8,13,0,12,11,0,0,0,1
