Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Water,0,37,117,35,68,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Forest,0,20,30,1,43,33,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Cropland,0,0,28,5,56,16,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDC_M_R,Permanent_ice_and_snow,0,1,11,0,5,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDC_M_R,Water,25,51,32,80,0,0,67,0,0,0,0,35
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDC_M_R,Cropland,13,0,1,21,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDC_M_R,Wetland,39,45,0,57,0,38,58,0,0,0,0,37
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDC_M_R,Bareland,1,11,0,0,0,5,2,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDC_M_R,Built-up,8,17,0,21,0,2,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDC_M_R,Forest,3,6,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDC_M_R,Grassland,0,14,4,15,0,8,11,0,0,0,0,1
