Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Bareland,10,17,7,0,20,1,23,0,0,41,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Built-up,11,16,4,2,0,2,19,0,0,24,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Forest,19,59,38,4,20,19,0,0,0,86,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Grassland,0,29,13,2,9,6,40,0,0,48,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVG_M_R,Permanent_ice_and_snow,4,7,0,0,0,0,8,0,0,14,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Water,0,114,87,12,85,0,45,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Grassland,0,57,22,2,24,19,25,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Wetland,0,97,0,4,54,65,53,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Built-up,0,6,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Forest,0,68,44,2,42,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Cropland,0,0,14,0,37,17,15,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Bareland,0,27,6,0,13,16,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVG_M_R,Permanent_ice_and_snow,0,6,3,0,7,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVG_M_R,Water,48,27,75,22,0,0,76,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVG_M_R,Cropland,32,0,20,20,0,22,20,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVG_M_R,Wetland,48,39,0,29,0,51,69,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVG_M_R,Forest,21,14,14,12,0,17,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVG_M_R,Built-up,3,6,2,5,0,7,9,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVG_M_R,Grassland,0,4,2,7,0,3,9,0,0,0,2
