Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Bareland,24,0,0,26,21,38,180,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Built-up,42,0,186,0,44,28,128,13,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Water,276,0,383,56,288,0,1031,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Forest,0,0,404,131,428,303,909,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Shrubland,0,0,2,1,4,2,6,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,Wetland,20,0,77,7,0,93,247,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Grassland,0,0,0,0,143,73,0,0,616,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Forest,0,0,0,0,360,120,0,0,577,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Shrubland,0,0,0,0,0,0,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Wetland,0,0,0,0,0,12,0,0,211,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Bareland,0,0,0,0,16,7,0,0,66,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Cropland,0,0,0,0,5,6,0,0,73,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Water,0,0,0,0,470,0,0,0,496,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,Built-up,0,0,0,0,11,22,0,0,57,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Non_Wetland,0,0,2,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Forest,0,21,902,135,31,483,804,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Grassland,54,54,749,161,2,328,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Bareland,2,2,0,12,0,28,44,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Shrubland,0,1,8,0,0,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Wetland,17,1,211,9,0,190,191,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Water,109,1,840,205,0,0,578,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Built-up,14,0,228,0,0,49,110,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Cropland,14,0,281,80,0,60,209,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,Water,0,0,0,0,0,0,0,0,0,547,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,Grassland,0,0,0,0,0,386,0,0,0,163,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,Bareland,0,0,0,0,0,47,0,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,Cropland,0,0,0,0,0,33,0,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,Wetland,0,0,0,0,0,64,0,0,0,73,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,Forest,0,0,0,0,0,489,0,0,0,240,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,Built-up,0,0,0,0,0,58,0,0,0,13,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Grassland,378,369,143,250,143,73,0,300,0,0,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Forest,0,286,213,216,360,120,325,245,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Bareland,58,75,0,68,16,7,109,65,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Wetland,44,24,24,29,0,12,28,24,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Built-up,73,97,22,0,11,22,137,41,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Water,419,257,307,230,470,0,440,375,0,0,22,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Cropland,90,0,9,80,5,6,106,53,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,Permanent_ice_and_snow,1,2,0,0,0,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,Grassland,132,751,12,268,292,296,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,Forest,0,334,2,404,130,476,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,Bareland,15,118,0,92,32,77,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,Water,119,309,35,193,343,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,Built-up,6,59,6,0,8,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,Wetland,18,88,1,59,0,68,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,Cropland,9,0,0,34,16,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,Forest,0,102,38,0,35,86,73,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,Cropland,57,0,50,0,3,9,34,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,Bareland,52,46,0,0,13,57,18,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,Water,578,67,64,0,161,0,123,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,Built-up,127,112,25,0,2,37,32,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,Wetland,173,18,8,0,0,89,30,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,Grassland,428,206,119,0,145,265,0,0,0,0,0,18
