Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLA_M_R,Forest,0,0,0,0,225,0,297,0,1623,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLA_M_R,Water,0,0,0,0,0,0,427,0,695,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLA_M_R,Cropland,0,0,0,0,23,0,12,0,529,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLA_M_R,Bareland,0,0,0,0,86,0,24,0,45,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLA_M_R,Built-up,0,0,0,0,16,0,1,0,68,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Non_Wetland,5,1,6,0,3,5,28,14,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Grassland,0,100,112,24,63,126,220,340,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Wetland,43,5,147,3,140,73,0,292,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Bareland,163,13,0,15,10,40,2,52,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Forest,671,207,787,87,410,0,907,1135,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Built-up,207,15,275,0,4,32,55,195,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Water,218,14,848,30,0,282,637,669,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Non_Water,1,0,1,0,3,1,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Shrubland,128,27,104,20,44,62,127,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Cropland,712,0,449,113,83,268,209,558,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Grassland,0,0,0,0,192,0,0,0,0,120,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Water,0,0,0,0,0,0,0,0,0,1135,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Bareland,0,0,0,0,107,0,0,0,0,122,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Wetland,0,0,0,0,213,0,0,0,0,277,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Shrubland,0,0,0,0,138,0,0,0,0,82,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Forest,0,0,0,0,374,0,0,0,0,512,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Cropland,0,0,0,0,124,0,0,0,0,106,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,Built-up,0,0,0,0,5,0,0,0,0,9,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Grassland,0,676,6,103,35,380,71,712,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Wetland,0,115,2,2,54,242,0,326,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Bareland,0,375,0,291,86,90,24,362,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Water,0,738,69,81,0,496,427,755,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Forest,20,1211,46,235,225,0,297,1299,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Built-up,0,263,1,0,16,62,1,224,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Cropland,0,0,4,171,23,337,12,680,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Shrubland,1,50,0,19,0,49,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,Permanent_ice_and_snow,0,2,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Grassland,0,741,6,132,67,192,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Wetland,0,366,0,9,83,66,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Forest,0,966,0,415,557,0,70,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Shrubland,0,332,0,109,80,124,8,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Water,0,477,52,56,0,193,94,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Bareland,0,263,0,204,99,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Built-up,0,60,5,0,2,31,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Cropland,0,0,5,159,25,148,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Wetland,223,11,31,0,101,374,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Water,159,57,183,0,0,922,125,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Forest,231,186,157,0,148,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Shrubland,168,120,93,0,85,343,32,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Cropland,288,0,236,0,83,328,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Built-up,6,107,98,0,30,241,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Bareland,5,49,0,0,90,76,0,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,Grassland,0,105,137,0,44,219,5,0,0,0,0,3
