Dataset,MajorityClass,Grassland,Cropland,Bareland,Forest,Water,Wetland,Built-up,Non_Wetland,Shrubland,Non_Water,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,Forest,464,131,610,0,126,228,35,0,778,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,Bareland,112,21,0,11,15,6,10,0,51,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,Shrubland,112,23,101,35,30,37,15,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,Built-up,132,3,108,12,1,4,0,0,106,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,Cropland,359,0,255,149,26,18,23,0,302,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,Water,0,0,0,0,0,0,0,0,0,520,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,Grassland,0,0,0,0,49,0,0,0,0,20,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,Shrubland,0,0,0,0,62,0,0,0,0,40,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,Bareland,0,0,0,0,20,0,0,0,0,13,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,Cropland,0,0,0,0,15,0,0,0,0,20,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,Wetland,0,0,0,0,27,0,0,0,0,12,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,Forest,0,0,0,0,196,0,0,0,0,146,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Grassland,0,295,17,222,21,9,59,0,373,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Bareland,4,203,0,108,31,6,86,0,286,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Forest,177,436,34,0,121,95,96,0,680,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Built-up,14,128,5,37,9,0,0,0,128,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Water,23,283,42,426,0,257,15,0,529,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Cropland,46,0,16,250,35,4,70,0,366,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Wetland,0,4,2,38,0,0,0,0,29,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Shrubland,12,42,7,42,0,0,19,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,2,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Grassland,0,348,2,157,55,10,103,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Shrubland,0,141,0,92,90,15,99,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Forest,0,389,0,0,449,42,242,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Bareland,0,221,0,26,41,0,113,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Wetland,0,8,0,11,35,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Water,0,68,3,36,0,10,14,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Built-up,0,9,3,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Cropland,0,0,3,102,2,2,64,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Forest,131,137,145,0,96,10,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Shrubland,78,89,94,200,76,16,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Cropland,118,0,213,104,13,0,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Wetland,8,2,4,31,13,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Bareland,12,32,0,35,15,0,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Water,32,9,67,347,0,34,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Built-up,3,28,29,81,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,Grassland,0,111,118,145,57,2,0,0,0,0,6
