Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Forest,674,0,236,179,0,21,460,944,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Non_Water,0,0,0,0,0,0,5,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Cropland,405,0,155,155,265,3,60,362,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,Permanent_ice_and_snow,6,0,7,0,3,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Grassland,0,0,110,44,138,34,93,147,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Non_Wetland,0,0,3,0,0,6,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Forest,692,0,369,151,0,96,364,721,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Bareland,111,0,0,26,38,0,50,33,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Water,224,0,115,2,185,11,0,246,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Non_Water,0,0,3,0,0,0,2,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Shrubland,106,0,100,34,37,7,46,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Built-up,228,0,95,0,42,1,28,132,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Cropland,479,0,199,165,262,6,29,236,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Wetland,41,0,21,0,13,0,45,40,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,Permanent_ice_and_snow,1,0,11,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Grassland,0,0,0,0,0,19,5,0,111,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Wetland,0,0,0,0,0,0,0,0,87,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Forest,0,0,0,0,0,148,64,0,370,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Shrubland,0,0,0,0,0,0,0,0,48,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Water,0,0,0,0,0,236,0,0,194,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Cropland,0,0,0,0,0,3,0,0,11,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Built-up,0,0,0,0,0,0,1,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,Bareland,0,0,0,0,0,16,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Grassland,0,0,0,0,0,0,54,0,0,64,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Shrubland,0,0,0,0,0,0,56,0,0,48,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Water,0,0,0,0,0,0,0,0,0,475,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Bareland,0,0,0,0,0,0,31,0,0,35,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Cropland,0,0,0,0,0,0,9,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Wetland,0,0,0,0,0,0,35,0,0,52,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Built-up,0,0,0,0,0,0,5,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,Forest,0,0,0,0,0,0,238,0,0,243,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Grassland,0,352,22,89,289,19,5,426,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Bareland,2,187,0,107,92,16,0,294,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Forest,143,628,46,166,0,148,64,910,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Built-up,10,172,2,0,91,0,1,236,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Water,34,289,92,42,367,236,0,569,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Shrubland,3,36,4,18,37,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Wetland,2,15,0,0,27,0,0,21,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Cropland,13,0,0,112,232,3,0,338,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,Permanent_ice_and_snow,0,12,0,1,0,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Grassland,0,422,7,153,162,16,79,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Bareland,0,146,0,187,16,0,24,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Forest,0,688,8,416,0,100,362,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Shrubland,0,217,3,119,71,3,67,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Built-up,0,79,5,0,13,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Water,0,131,10,20,50,53,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Wetland,0,25,0,0,2,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Cropland,0,0,2,95,45,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,Permanent_ice_and_snow,0,2,0,9,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Forest,182,241,171,0,0,57,99,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Shrubland,59,111,72,0,228,1,51,0,0,0,0,13
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Water,40,7,43,0,405,116,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Bareland,2,26,0,0,42,3,4,0,0,0,0,62
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Built-up,10,149,75,0,205,0,6,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Cropland,56,0,82,0,85,0,13,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Wetland,1,1,1,0,53,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,Grassland,0,123,107,0,222,36,68,0,0,0,0,25
