Dataset,MajorityClass,Grassland,Cropland,Forest,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25LBL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,6,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Grassland,0,533,252,50,101,194,43,181,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Forest,755,745,0,267,157,266,140,399,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Non_Wetland,1,3,2,2,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Wetland,171,316,310,0,218,113,233,41,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Water,148,461,277,163,423,289,0,95,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Shrubland,38,39,20,4,17,17,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Built-up,267,302,60,43,343,0,34,69,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Cropland,413,0,138,17,132,252,14,189,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Bareland,110,151,21,3,0,157,17,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,Permanent_ice_and_snow,9,20,5,0,10,1,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Grassland,0,0,0,0,0,0,230,0,0,154,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Cropland,0,0,0,0,0,0,141,0,0,90,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Shrubland,0,0,0,0,0,0,11,0,0,10,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Bareland,0,0,0,0,0,0,230,0,0,97,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Built-up,0,0,0,0,0,0,227,0,0,136,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Wetland,0,0,0,0,0,0,483,0,0,390,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Water,0,0,0,0,0,0,0,0,0,903,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,Forest,0,0,0,0,0,0,341,0,0,245,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Grassland,0,546,585,189,197,202,19,564,0,0,29,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Wetland,44,141,308,0,114,113,57,180,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Bareland,86,400,188,200,0,388,20,193,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Built-up,202,461,329,182,131,0,24,392,0,0,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Forest,574,595,0,547,256,269,78,677,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Cropland,272,0,461,186,150,191,7,407,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Water,257,508,594,1063,286,320,0,532,0,0,18,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Shrubland,8,34,35,0,1,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,Permanent_ice_and_snow,8,20,20,0,7,6,0,21,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Grassland,0,901,514,212,39,615,227,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Wetland,0,374,400,0,9,562,416,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Forest,0,678,0,287,33,726,327,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Shrubland,0,59,54,1,2,60,11,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Bareland,0,175,113,33,0,379,171,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Built-up,0,172,55,5,49,0,31,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Water,0,464,233,332,50,492,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Cropland,0,0,179,42,15,314,41,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,Permanent_ice_and_snow,0,16,14,0,0,19,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Wetland,328,125,781,0,100,0,575,0,0,0,0,35
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Bareland,10,20,49,30,0,0,136,0,0,0,0,42
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Forest,273,236,0,90,194,0,653,0,0,0,0,175
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Shrubland,28,35,85,23,26,0,63,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Cropland,274,0,339,95,227,0,449,0,0,0,0,82
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Built-up,166,207,432,76,270,0,553,0,0,0,0,63
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Water,119,19,367,170,82,0,0,0,0,0,0,46
AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,Grassland,0,194,408,149,209,0,491,0,0,0,0,130
