Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Water,0,0,0,0,0,0,0,0,0,992,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Bareland,0,0,0,0,55,0,0,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Cropland,0,0,0,0,212,0,0,0,0,96,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Built-up,0,0,0,0,35,0,0,0,0,13,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Wetland,0,0,0,0,577,0,0,0,0,418,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVT_M_R,Forest,0,0,0,0,430,0,0,0,0,308,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Grassland,0,648,110,169,15,538,156,424,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Bareland,8,348,0,132,1,163,28,172,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Water,208,953,124,130,0,865,707,686,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Forest,338,773,105,240,88,0,371,528,0,0,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Built-up,67,311,35,0,0,197,23,234,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Cropland,136,0,12,149,1,363,45,355,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Shrubland,50,127,44,40,0,126,0,0,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Wetland,106,367,29,14,26,350,0,127,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVT_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Grassland,0,691,8,339,290,272,156,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Forest,0,556,1,576,492,0,271,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Shrubland,0,242,4,204,162,123,107,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Built-up,0,72,11,0,14,13,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Bareland,0,97,0,262,53,38,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Water,0,344,2,117,0,133,316,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Wetland,0,215,0,64,504,167,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Cropland,0,0,2,258,60,99,50,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVT_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Water,195,60,68,0,0,777,536,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Forest,212,207,83,0,114,0,140,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Shrubland,175,150,95,0,163,349,176,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Cropland,149,0,88,0,104,283,202,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Wetland,243,59,29,0,229,412,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Built-up,32,212,136,0,33,258,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Grassland,0,195,157,0,154,340,214,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVT_M_R,Bareland,0,22,0,0,21,37,0,0,0,0,0,0
