Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,Cropland,0,0,18,0,0,2,0,40,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Shrubland,0,0,0,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Grassland,0,0,0,0,0,17,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Wetland,0,0,0,0,0,118,0,0,28,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Lichens_and_Mosses,0,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Bareland,0,0,0,0,0,113,0,0,37,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Built-up,0,0,0,0,0,16,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Water,0,0,0,0,0,0,0,0,92,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Forest,0,0,0,0,0,38,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,Cropland,0,0,0,0,0,69,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Cropland,43,0,18,51,37,2,12,0,0,51,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Wetland,9,1,0,18,3,10,10,0,0,33,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Water,35,0,45,66,39,0,11,0,0,82,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Bareland,43,2,33,0,61,5,17,0,0,67,24,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Built-up,9,2,3,12,0,1,3,0,0,13,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Forest,13,5,2,21,11,1,0,0,0,38,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Grassland,0,3,3,10,8,0,5,0,0,8,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,Permanent_ice_and_snow,0,0,0,2,1,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,Grassland,0,22,3,5,7,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,Bareland,0,72,31,0,49,41,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,Built-up,0,2,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,Water,0,54,70,23,8,0,20,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,Cropland,0,0,8,8,18,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,Wetland,0,33,0,16,14,13,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,Forest,0,21,23,0,2,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,Water,4,25,16,67,0,0,25,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,Cropland,5,0,0,20,0,1,4,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,Wetland,11,29,0,53,0,40,46,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,Bareland,3,17,5,0,0,20,6,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,Grassland,0,6,4,11,0,5,6,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,Built-up,0,10,0,21,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,Forest,0,1,0,0,0,0,0,0,0,0,0,0
