Dataset,MajorityClass,Grassland,Forest,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Wetland,0,0,0,0,0,0,123,0,968,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Grassland,0,0,0,98,0,0,137,0,1046,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Forest,0,0,0,229,0,0,216,0,1530,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Bareland,0,0,0,58,0,0,80,0,171,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Water,0,0,0,270,0,0,0,0,518,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Shrubland,0,0,0,0,0,0,0,0,105,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Cropland,0,0,0,4,0,0,24,0,475,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,Built-up,0,0,0,2,0,0,9,0,112,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Grassland,0,37,188,513,393,38,100,85,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Non_Wetland,3,0,3,16,4,1,2,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Forest,801,0,230,813,620,45,277,355,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Wetland,249,8,54,0,130,0,371,38,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Bareland,96,3,26,42,0,1,10,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Non_Water,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Water,300,31,20,641,596,42,0,16,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Shrubland,61,3,16,46,53,3,5,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Cropland,486,26,0,239,451,75,10,58,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Built-up,116,2,26,56,184,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Lichens_and_Mosses,1,0,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Grassland,0,0,0,0,0,0,196,0,0,67,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Wetland,0,0,0,0,0,0,325,0,0,243,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Bareland,0,0,0,0,0,0,129,0,0,61,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Shrubland,0,0,0,0,0,0,7,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Cropland,0,0,0,0,0,0,18,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Built-up,0,0,0,0,0,0,6,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Water,0,0,0,0,0,0,0,0,0,375,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,Forest,0,0,0,0,0,0,189,0,0,102,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Grassland,0,379,471,98,100,149,137,608,0,0,48,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Wetland,65,253,106,0,64,11,123,276,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Bareland,16,113,322,58,0,166,80,270,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Forest,184,0,467,229,119,131,216,633,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Cropland,97,167,0,4,13,100,24,360,0,0,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Water,35,295,235,270,73,62,0,306,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Built-up,5,25,122,2,4,0,9,92,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Shrubland,0,7,4,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Grassland,0,235,827,104,5,146,108,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Forest,0,0,508,113,3,194,296,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Shrubland,0,37,75,0,0,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Wetland,0,172,386,0,3,30,193,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Bareland,0,99,166,41,0,112,110,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Water,0,113,271,129,24,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Built-up,0,5,39,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,Cropland,0,63,0,0,1,86,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Wetland,296,630,51,0,100,0,224,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Forest,101,0,126,19,106,0,88,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Shrubland,36,86,42,3,21,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Cropland,130,167,0,3,113,0,25,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Bareland,29,123,39,29,0,0,88,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Water,82,530,18,138,58,0,0,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Built-up,16,86,78,0,32,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,Grassland,0,350,165,52,137,0,96,0,0,0,0,9
