Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEE_M_R,Cropland,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEE_M_R,Wetland,0,0,0,0,65,0,0,30,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEE_M_R,Bareland,0,0,0,0,21,0,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEE_M_R,Water,0,0,0,0,0,0,0,81,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEE_M_R,Forest,0,0,0,0,56,0,0,31,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEE_M_R,Built-up,0,0,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NEE_M_R,Permanent_ice_and_snow,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Water,37,55,6,0,0,33,0,0,39,4,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Cropland,6,0,3,0,0,5,0,0,7,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Wetland,12,0,2,2,3,12,0,0,8,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Bareland,11,20,0,1,6,5,0,0,21,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Built-up,3,0,2,0,0,2,0,0,8,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Forest,41,27,17,14,16,0,0,0,47,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Grassland,0,11,2,1,5,19,0,0,17,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NEE_M_R,Permanent_ice_and_snow,1,0,4,1,0,0,0,0,10,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Grassland,0,17,3,8,20,22,0,0,0,22,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Wetland,0,0,11,4,31,19,0,0,0,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Water,0,24,39,5,0,37,0,0,0,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Forest,0,30,9,16,31,0,0,0,0,10,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Bareland,0,3,0,2,6,5,0,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Built-up,0,2,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Cropland,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NEE_M_R,Permanent_ice_and_snow,0,4,0,3,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NEE_M_R,Water,31,15,37,0,0,62,0,0,0,6,12
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NEE_M_R,Wetland,23,0,14,0,25,42,0,0,0,8,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NEE_M_R,Forest,18,2,2,0,13,0,0,0,0,4,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NEE_M_R,Grassland,0,3,6,0,6,13,0,0,0,5,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NEE_M_R,Bareland,0,0,0,0,2,2,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NEE_M_R,Built-up,0,0,0,0,0,5,0,0,0,0,0
