Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Cropland,0,0,0,0,0,0,9,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Wetland,0,0,0,0,0,0,59,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Forest,0,0,0,0,0,0,48,0,6,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Bareland,0,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35NQH_M_R,Water,0,0,0,0,0,0,0,0,13,0,0,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Cropland,4,0,3,3,3,19,0,0,0,34,0,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Wetland,1,7,0,13,2,36,2,0,0,66,0,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Bareland,5,2,0,0,4,4,0,0,0,17,0,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Built-up,6,5,0,1,0,5,0,0,0,10,1,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Water,0,1,13,5,0,23,0,0,0,54,0,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Forest,11,21,16,12,9,0,0,0,0,71,0,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Grassland,0,4,5,6,1,16,0,0,0,22,0,0
AFRICA_2024_GLC_FCS30D_2022_35NQH_M_R,Permanent_ice_and_snow,1,0,0,0,0,3,0,0,0,6,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Grassland,0,12,8,0,4,13,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Wetland,0,20,0,0,1,45,12,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Built-up,0,1,0,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Forest,0,15,29,0,21,0,5,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Cropland,0,0,6,0,3,4,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Water,0,3,17,1,0,19,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Bareland,0,0,0,0,3,5,1,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35NQH_M_R,Permanent_ice_and_snow,0,0,0,2,1,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35NQH_M_R,Wetland,19,15,0,1,0,24,26,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35NQH_M_R,Built-up,1,4,0,2,0,10,0,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_35NQH_M_R,Forest,7,7,19,6,0,0,16,0,0,0,0,2
AFRICA_2024_DynamicWorld_2024_35NQH_M_R,Water,0,1,2,0,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35NQH_M_R,Grassland,0,2,0,2,0,2,1,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_35NQH_M_R,Bareland,0,1,1,0,0,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35NQH_M_R,Cropland,0,0,1,0,0,3,0,0,0,0,0,0
