Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_GWL_FCS30D_2022_35PNL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,1,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Shrubland,0,0,0,0,0,0,5,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Grassland,0,0,0,0,0,0,19,0,2,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Cropland,0,0,0,0,0,0,25,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Wetland,0,0,0,0,0,0,79,0,15,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Lichens_and_Mosses,0,0,0,0,0,0,1,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Bareland,0,0,0,0,0,0,54,0,7,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Built-up,0,0,0,0,0,0,4,0,0,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Forest,0,0,0,0,0,0,36,0,3,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Water,0,0,0,0,0,0,0,0,64,0,0,0
AFRICA_2024_GSW_Yearly_2021_35PNL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,7,0,0,0,0,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Water,33,40,13,35,29,13,0,0,0,83,8,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Cropland,25,0,2,6,8,16,0,0,0,52,3,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Wetland,25,7,0,17,11,29,4,0,0,82,1,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Bareland,19,15,2,0,13,6,2,0,0,41,4,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Built-up,6,0,0,0,0,1,0,0,0,6,1,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Forest,14,8,20,13,14,0,1,0,0,80,0,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Grassland,0,3,7,8,2,12,0,0,0,34,0,0
AFRICA_2024_GLC_FCS30D_2022_35PNL_M_R,Permanent_ice_and_snow,1,5,0,3,3,0,0,0,0,6,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Grassland,0,16,8,2,4,18,6,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Wetland,0,31,0,10,3,40,30,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Built-up,0,1,0,0,0,0,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Forest,0,13,16,0,5,0,13,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Cropland,0,0,2,1,3,7,3,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Water,0,1,13,34,0,7,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Bareland,0,4,3,0,2,1,17,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PNL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,6,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNL_M_R,Wetland,35,17,0,7,0,37,26,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNL_M_R,Water,3,8,11,16,0,4,0,0,0,0,0,4
AFRICA_2024_DynamicWorld_2024_35PNL_M_R,Forest,11,7,11,0,0,0,4,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNL_M_R,Grassland,0,5,6,6,0,6,4,0,0,0,0,1
AFRICA_2024_DynamicWorld_2024_35PNL_M_R,Built-up,0,3,0,1,0,0,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PNL_M_R,Bareland,0,1,3,0,0,0,12,0,0,0,0,3
AFRICA_2024_DynamicWorld_2024_35PNL_M_R,Cropland,0,0,7,1,0,3,1,0,0,0,0,0
