Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AFRICA_2024_GLC_FCS30D_2022_35PQK_M_R,Bareland,8,4,0,0,2,3,0,0,0,17,2,0
AFRICA_2024_GLC_FCS30D_2022_35PQK_M_R,Built-up,4,0,0,0,0,1,0,0,0,7,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQK_M_R,Water,7,16,14,23,4,30,0,0,0,65,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQK_M_R,Forest,10,13,12,18,6,0,2,0,0,76,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQK_M_R,Grassland,0,9,8,17,1,20,2,0,0,41,0,0
AFRICA_2024_GLC_FCS30D_2022_35PQK_M_R,Permanent_ice_and_snow,0,0,0,1,0,0,0,0,0,2,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQK_M_R,Grassland,0,22,37,1,3,27,12,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQK_M_R,Wetland,0,67,0,5,0,57,42,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQK_M_R,Forest,0,25,37,2,5,0,19,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQK_M_R,Water,0,24,70,5,0,18,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQK_M_R,Built-up,0,0,1,0,0,1,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQK_M_R,Cropland,0,0,15,0,1,12,0,0,0,0,0,0
AFRICA_2024_ESRI_Annual_LULC_2024_35PQK_M_R,Bareland,0,2,4,0,2,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQK_M_R,Water,14,0,25,0,0,20,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQK_M_R,Wetland,48,32,0,16,0,47,44,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQK_M_R,Forest,16,9,13,0,0,0,11,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQK_M_R,Cropland,2,0,0,0,0,2,0,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQK_M_R,Grassland,0,4,5,3,0,3,2,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQK_M_R,Built-up,0,1,0,2,0,0,1,0,0,0,0,0
AFRICA_2024_DynamicWorld_2024_35PQK_M_R,Bareland,0,0,2,0,0,0,1,0,0,0,0,1
